product,first_addr,second_addr,third_addr,first_areaid,second_areaid,third_areaid,fenci,area_label,prod_label
中华神菇-- 茶树菇,江西,赣州,宁都县,36,3607,360730,中华 神菇 - -   茶树菇,中华,神菇--茶树菇
香山蜜饼,重庆,县,忠县,50,5002,500233,香山 蜜饼,香山,香山蜜饼
上海丝绸,上海,市辖区,静安区,31,3101,310106,上海 丝绸,上海,上海丝绸
瓜果蔬菜,甘肃,武威,凉州区,62,6206,620602,瓜果 蔬菜,瓜果,瓜果蔬菜
石牌痴汉香干子,湖北,荆门,归口荆门,42,4208,420899,石牌 痴汉 香干 子,石牌,痴汉香干子
古城牌全脂奶粉,山西,朔州,右玉县,14,1406,140623,古城 牌 全脂奶粉,古城,牌全脂奶粉
集义蔬菜,山西,太原,归口太原,14,1401,140199,集义 蔬菜,集义,集义蔬菜
潮汕狮头鹅,广东,汕头,金平区,44,4405,440511,潮汕 狮头鹅,潮汕,狮头鹅
高要粉蕉,广东,肇庆,高要区,44,4412,441204,高要 粉蕉,高要,高要粉蕉
飞天仿古地毯,甘肃,武威,凉州区,62,6206,620602,飞天 仿古 地毯,飞天,仿古地毯
范公牌白酒,山东,滨州,滨城区,37,3716,371602,范公牌 白酒,范公牌,白酒
临沂风味小吃—糁,山东,临沂,郯城县,37,3713,371322,临沂 风味小吃 — 糁,临沂,风味小吃—糁
人心果,海南,直辖县,陵水县,46,4690,469028,人心果,,人心果
猪血稀饭、菊花心和金香柚,湖南,张家界,慈利县,43,4308,430821,猪血 稀饭 、 菊花心 和 金香柚,猪血,稀饭、菊花心和金香柚
古铜镜,湖北,鄂州,梁子湖区,42,4207,420702,古 铜镜,,古铜镜
吴川及第粥,广东,湛江,归口湛江,44,4408,440899,吴川 及第 粥,吴川,及第粥
武清红小豆,天津,市辖区,武清区,12,1201,120114,武清 红小豆,武清,红小豆
芋子粄,福建,龙岩,归口龙岩,35,3508,350899,芋 子 粄,,芋子粄
椰子,海南,海口,归口海口,46,4601,460199,椰子,,椰子
油塔子和薄皮包子,新疆,塔城,归口塔城,65,6542,654299,油塔子 和 薄 皮包 子,油塔子,和薄皮包子
於 术,浙江,杭州,临安区,33,3301,330112,於   术,,於 术
根雕,湖北,宜昌,归口宜昌,42,4205,420599,根雕,,根雕
名茶乡春茗、祥风玉竹,四川,宜宾,归口宜宾,51,5115,511599,名茶 乡 春茗 、 祥风 玉竹,名茶,乡春茗、祥风玉竹
夜不收荤豆花,四川,成都,大邑县,51,5101,510129,夜不收 荤 豆花,夜不收,荤豆花
蒙山全羊汤,山东,临沂,归口临沂,37,3713,371399,蒙山 全 羊汤,蒙山,全羊汤
新疆番茄,新疆,阿勒泰,归口阿勒泰,65,6543,654399,新疆 番茄,新疆,新疆番茄
高桥蔬菜,陕西,西安,归口西安,61,6101,610199,高桥 蔬菜,高桥,高桥蔬菜
巨野承德牌烧鸡,山东,菏泽,巨野县,37,3717,371724,巨野 承德 牌 烧鸡,巨野,承德牌烧鸡
菠萝饭,云南,昆明,归口昆明,53,5301,530199,菠萝 饭,,菠萝饭
羊岩勾青,浙江,台州,临海市,33,3310,331082,羊岩勾青,,羊岩勾青
张家渡烧饼,浙江,台州,临海市,33,3310,331082,张家 渡 烧饼,张家,渡烧饼
新疆玉米,新疆,阿勒泰,归口阿勒泰,65,6543,654399,新疆 玉米,新疆,新疆玉米
泸硒牌富硒生态米,四川,宜宾,归口宜宾,51,5115,511599,泸 硒 牌富 硒 生态 米,,泸硒牌富硒生态米
百味美系列绿色食品,湖南,常德,临澧县,43,4307,430724,百味 美 系列 绿色食品,百味,美系列绿色食品
漆 线 雕,福建,厦门,集美区,35,3502,350211,漆   线   雕,,漆 线 雕
龙舟牌优氯净,广西,梧州,归口梧州,45,4504,450499,龙舟 牌 优氯净,龙舟,牌优氯净
博都牌蔬菜,新疆,昌吉,归口昌吉,65,6523,652399,博都牌 蔬菜,博都牌,蔬菜
傅大姐系列食品,湖南,常德,临澧县,43,4307,430724,傅 大姐 系列 食品,,傅大姐系列食品
黑宝--发菜,宁夏,银川,金凤区,64,6401,640106,黑宝 - - 发菜,黑宝,--发菜
临武麻鸭,湖南,郴州,临武县,43,4310,431025,临武 麻鸭,临武,临武麻鸭
尉氏蔬菜,河南,开封,归口开封,41,4102,410299,尉氏 蔬菜,尉氏,尉氏蔬菜
保济丸和李众胜堂,广东,佛山,禅城区,44,4406,440604,保济丸 和 李众 胜堂,保济丸,和李众胜堂
朝鲜族烤牛肉、打糕,辽宁,沈阳,沈河区,21,2101,210103,朝鲜族 烤牛肉 、 打糕,朝鲜族,烤牛肉、打糕
野生板栗,陕西,宝鸡,金台区,61,6103,610303,野生 板栗,野生,野生板栗
芒果冬枣,山西,运城,临猗县,14,1408,140821,芒果 冬枣,芒果,芒果冬枣
圣泽牌红枣枸杞汁,甘肃,张掖,临泽县,62,6207,620723,圣泽牌 红枣 枸杞 汁,圣泽牌,红枣枸杞汁
新绛云雕、螺钿,山西,运城,新绛县,14,1408,140825,新绛 云雕 、 螺钿,新绛,云雕、螺钿
牡丹亭牌多味花生,江西,赣州,大余县,36,3607,360723,牡丹亭 牌 多味花生,牡丹亭,牌多味花生
浏阳烟花鞭炮,湖南,长沙,浏阳市,43,4301,430181,浏阳 烟花 鞭炮,浏阳,烟花鞭炮
湖之酒,湖南,衡阳,归口衡阳,43,4304,430499,湖之酒,,湖之酒
新兴露地无公害蔬菜,黑龙江,哈尔滨,归口哈尔滨,23,2301,230199,新兴 露地 无公害 蔬菜,新兴,露地无公害蔬菜
专用汽车,安徽,马鞍山,博望区,34,3405,340506,专用汽车,,专用汽车
淡水珍珠、中国黑杨,湖南,娄底,娄星区,43,4313,431302,淡水 珍珠 、 中国 黑 杨,淡水,珍珠、中国黑杨
李市特种蔬菜藜蒿,湖北,荆门,京山县,42,4208,420821,李市 特种 蔬菜 藜蒿,李市,特种蔬菜藜蒿
郭山蔬菜,福建,归口福建,归口福建,35,3599,359999,郭山 蔬菜,郭山,郭山蔬菜
绿豆,黑龙江,大庆,让胡路区,23,2306,230604,绿豆,,绿豆
霍山牌龙川天然矿泉水,广东,河源,龙川县,44,4416,441622,霍山 牌 龙川 天然 矿泉水,霍山,牌龙川天然矿泉水
建南霉豆豉,湖北,恩施,归口恩施,42,4228,422899,建南霉 豆豉,建南霉,豆豉
神龙山脐橙,广东,河源,龙川县,44,4416,441622,神龙 山 脐橙,神龙,山脐橙
高坪脐橙南良3号,四川,南充,顺庆区,51,5113,511302,高坪 脐橙 南良 3 号,高坪,脐橙南良3号
溪墘红蟳,福建,漳州,龙海市,35,3506,350681,溪 墘 红 蟳,,溪墘红蟳
正忠信菜刀,福建,漳州,龙海市,35,3506,350681,正 忠信 菜刀,,正忠信菜刀
美味香正宗宫廷八珍熟食,辽宁,阜新,归口阜新,21,2109,210999,美味 香 正宗 宫廷 八珍 熟食,美味,香正宗宫廷八珍熟食
石碣龙眼,广东,东莞,归口东莞,44,4419,441999,石碣 龙眼,石碣,石碣龙眼
黄石溪名茶,安徽,池州,归口池州,34,3417,341799,黄石 溪名茶,黄石,溪名茶
雪枣,重庆,县,巫山县,50,5002,500237,雪枣,,雪枣
钢城短叶君子兰,辽宁,鞍山,千山区,21,2103,210311,钢城 短叶 君子兰,钢城,短叶君子兰
海澄双糕润,福建,漳州,龙海市,35,3506,350681,海澄双 糕 润,海澄双,糕润
西岔子村蔬菜,辽宁,辽阳,归口辽阳,21,2110,211099,西 岔子 村 蔬菜,,西岔子村蔬菜
临西手工挂面,河北,邢台,临西县,13,1305,130535,临西 手工 挂面,临西,手工挂面
天津砖刻,天津,市辖区,宁河区,12,1201,120117,天津 砖刻,天津,天津砖刻
通化-猴头蘑,吉林,通化,二道江区,22,2205,220503,通化 - 猴头 蘑,通化,-猴头蘑
奶皮、鲜奶酪,内蒙古,呼伦贝尔,鄂温克旗,15,1507,150724,奶皮 、 鲜 奶酪,奶皮,、鲜奶酪
乌审旗沙葱,内蒙古,鄂尔多斯,乌审旗,15,1506,150626,乌审旗 沙葱,乌审旗,沙葱
尝回头羊肉粉,贵州,六盘水,钟山区,52,5202,520201,尝 回头 羊肉粉,,尝回头羊肉粉
肴驴肉,山东,东营,广饶县,37,3705,370523,肴驴肉,,肴驴肉
龙泉宝剑,浙江,丽水,龙泉市,33,3311,331181,龙泉 宝剑,龙泉,龙泉宝剑
乾隆老汤黄狗猪头肉,江苏,宿迁,宿豫区,32,3213,321311,乾隆 老汤 黄狗 猪头肉,乾隆,老汤黄狗猪头肉
太和千张,湖北,鄂州,鄂城区,42,4207,420704,太和 千张,太和,太和千张
龙泉香菇,浙江,丽水,龙泉市,33,3311,331181,龙泉 香菇,龙泉,龙泉香菇
黄馃,浙江,丽水,龙泉市,33,3311,331181,黄 馃,,黄馃
香荔红荔枝酒,广西,钦州,灵山县,45,4507,450721,香荔 红 荔枝 酒,香荔,红荔枝酒
鱼石,山东,济南,历下区,37,3701,370102,鱼石,,鱼石
银饰,海南,直辖县,陵水县,46,4690,469028,银饰,,银饰
圣药定坤丹,山西,晋中,太谷县,14,1407,140726,圣药 定坤丹,圣药,定坤丹
二克山腐乳,黑龙江,齐齐哈尔,龙沙区,23,2302,230202,二 克山 腐乳,,二克山腐乳
太谷六必居酱菜,山西,晋中,太谷县,14,1407,140726,太谷 六必居酱菜,太谷,六必居酱菜
番薯面,浙江,台州,椒江区,33,3310,331002,番薯 面,,番薯面
一品红,浙江,衢州,归口衢州,33,3308,330899,一品红,,一品红
田仙红石榴,河北,石家庄,鹿泉区,13,1301,130110,田仙 红石榴,田仙,红石榴
贝母、知母,西藏,昌都,贡觉县,54,5403,540322,贝母 、 知母,贝母,、知母
沙河粉,广东,广州,天河区,44,4401,440106,沙河粉,,沙河粉
花骨鱼（花吉勾、吉勾鱼）,黑龙江,佳木斯,前进区,23,2308,230804,花骨鱼 （ 花吉勾 、 吉勾鱼 ）,花骨鱼,（花吉勾、吉勾鱼）
燕窝,海南,直辖县,万宁市,46,4690,469006,燕窝,,燕窝
罗定镜菜芯,广东,云浮,罗定市,44,4453,445381,罗定 镜菜 芯,罗定,镜菜芯
榨 菜,浙江,嘉兴,归口嘉兴,33,3304,330499,榨   菜,,榨 菜
松香、松节油,广东,云浮,罗定市,44,4453,445381,松香 、 松节油,松香,、松节油
罗定豆豉鸡,广东,云浮,罗定市,44,4453,445381,罗定 豆豉 鸡,罗定,豆豉鸡
永春白粬,福建,归口福建,归口福建,35,3599,359999,永春 白 粬,永春,永春白粬
冰鹅牌啤酒,黑龙江,佳木斯,富锦市,23,2308,230882,冰鹅牌 啤酒,冰鹅牌,啤酒
干烧雅鱼,四川,雅安,天全县,51,5118,511825,干烧 雅鱼,干烧,干烧雅鱼
石龙麦芽糖,广东,东莞,归口东莞,44,4419,441999,石龙 麦芽糖,石龙,麦芽糖
洛宁竹帘,河南,洛阳,洛宁县,41,4103,410328,洛宁 竹帘,洛宁,洛宁竹帘
六瓣红大蒜,新疆,塔城,归口塔城,65,6542,654299,六瓣 红 大蒜,六瓣,红大蒜
中藏药材,四川,阿坝,马尔康市,51,5132,513201,中藏 药材,中藏,中藏药材
大碌竹水烟筒,广东,茂名,电白区,44,4409,440904,大碌 竹 水烟筒,大碌,竹水烟筒
尤溪粿格,福建,归口福建,归口福建,35,3599,359999,尤溪 粿 格,尤溪,尤溪粿格
湖之酒,湖南,衡阳,珠晖区,43,4304,430405,湖之酒,,湖之酒
泸州白糕,四川,泸州,江阳区,51,5105,510502,泸州 白糕,泸州,泸州白糕
永安粿条,福建,归口福建,归口福建,35,3599,359999,永安 粿 条,永安,永安粿条
金钩吊玉牌,贵州,毕节,黔西县,52,5205,520522,金钩 吊玉牌,金钩,吊玉牌
石海牌红薯粉条,四川,宜宾,归口宜宾,51,5115,511599,石海 牌 红薯粉条,石海,牌红薯粉条
瀚海牌棉花,新疆,喀什,麦盖提县,65,6531,653127,瀚海 牌 棉花,瀚海,牌棉花
大八旗洋葱,黑龙江,齐齐哈尔,梅里斯区,23,2302,230208,大 八旗 洋葱,,大八旗洋葱
太和千张,湖北,鄂州,归口鄂州,42,4207,420799,太和 千张,太和,太和千张
鸡蛋灌饼,河南,洛阳,孟津县,41,4103,410322,鸡蛋 灌饼,鸡蛋,鸡蛋灌饼
穗晶牌米粉,江西,南昌,归口南昌,36,3601,360199,穗晶牌 米粉,穗晶牌,米粉
山中珍品---板栗,湖北,荆门,掇刀区,42,4208,420804,山中 珍品 - - - 板栗,山中,珍品---板栗
竹编、竹插工艺,云南,红河,弥勒市,53,5325,532504,竹编 、 竹 插 工艺,竹编,、竹插工艺
老街豆腐干,安徽,安庆,大观区,34,3408,340803,老街 豆腐干,老街,豆腐干
雕屏、竹简,湖南,岳阳,汨罗市,43,4306,430681,雕屏 、 竹简,雕屏,、竹简
万州格格,重庆,市辖区,万州区,50,5001,500101,万州 格格,万州,万州格格
鹿头牌香辣酱,四川,德阳,绵竹市,51,5106,510683,鹿 头牌 香辣酱,,鹿头牌香辣酱
黄泥焗花生,广东,惠州,龙门县,44,4413,441324,黄泥 焗 花生,黄泥,焗花生
马昌恒果汁牛肉,四川,德阳,绵竹市,51,5106,510683,马昌恒 果汁 牛肉,马昌恒,果汁牛肉
赤波饮料,内蒙古,赤峰,敖汉旗,15,1504,150430,赤波 饮料,赤波,赤波饮料
鹿头牌香菇酱油,四川,德阳,绵竹市,51,5106,510683,鹿 头牌 香菇 酱油,,鹿头牌香菇酱油
药材：麝香,青海,果洛,归口果洛,63,6326,632699,药材 ： 麝香,药材,：麝香
名贵中药吴茱萸,浙江,金华,归口金华,33,3307,330799,名贵 中药 吴茱萸,名贵,中药吴茱萸
春节食品之年糕,陕西,咸阳,归口咸阳,61,6104,610499,春节 食品 之 年糕,春节,食品之年糕
阿胶6克茶,福建,归口福建,归口福建,35,3599,359999,阿胶 6 克茶,阿胶,6克茶
新疆西瓜,新疆,克拉玛依,归口克拉玛依,65,6502,650299,新疆 西瓜,新疆,新疆西瓜
红嘴相思鸟,湖南,株洲,攸县,43,4302,430223,红嘴 相思鸟,红嘴,相思鸟
大关酒系列产品,贵州,铜仁,石阡县,52,5206,520623,大关 酒 系列产品,大关,酒系列产品
飞天牌仿古地毯,甘肃,嘉峪关,归口嘉峪关,62,6202,620299,飞天 牌 仿古 地毯,飞天,牌仿古地毯
马投涧优质小米,河南,安阳,龙安区,41,4105,410506,马 投涧 优质 小米,,马投涧优质小米
成都 虫草鸭,四川,成都,归口成都,51,5101,510199,成都   虫草 鸭,成都,虫草鸭
沛丰牌西瓜,安徽,滁州,明光市,34,3411,341182,沛 丰牌 西瓜,,沛丰牌西瓜
城隍酸料,广西,玉林,归口玉林,45,4509,450999,城隍 酸料,城隍,城隍酸料
花亭湖茶干,安徽,安庆,大观区,34,3408,340803,花亭 湖 茶干,花亭,湖茶干
韦家庄蔬菜,青海,西宁,湟中县,63,6301,630122,韦 家庄 蔬菜,,韦家庄蔬菜
道滘裹蒸粽,广东,东莞,归口东莞,44,4419,441999,道 滘 裹蒸粽,,道滘裹蒸粽
北岭牌食醋,山西,阳泉,矿区,14,1403,140303,北岭 牌 食醋,北岭,牌食醋
南渡江的美人鱼,湖北,恩施,归口恩施,42,4228,422899,南渡江 的 美人鱼,南渡江,的美人鱼
红 葱,内蒙古,鄂尔多斯,东胜区,15,1506,150602,红   葱,,红 葱
盘龙农家菜,广东,广州,花都区,44,4401,440114,盘龙 农家菜,盘龙,农家菜
德宏傣味撒撇,云南,德宏,归口德宏,53,5331,533199,德宏 傣味 撒撇,德宏,傣味撒撇
大槐树牌全脂甜牛奶粉,山西,临汾,归口临汾,14,1410,141099,大槐树 牌 全脂 甜牛 奶粉,大槐树,牌全脂甜牛奶粉
上海潜泉印泥,上海,市辖区,静安区,31,3101,310106,上海 潜泉 印泥,上海,潜泉印泥
石牌百合,湖南,湘西,龙山县,43,4331,433130,石牌 百合,石牌,石牌百合
糕粑 糕粑稀饭,贵州,贵阳,开阳县,52,5201,520121,糕粑   糕粑 稀饭,糕粑,糕粑稀饭
褐 煤,内蒙古,鄂尔多斯,归口鄂尔多斯,15,1506,150699,褐   煤,,褐 煤
乌鲁木齐之馕,新疆,乌鲁木齐,归口乌鲁木齐,65,6501,650199,乌鲁木齐 之 馕,乌鲁木齐,之馕
六瓣红大蒜,新疆,克拉玛依,归口克拉玛依,65,6502,650299,六瓣 红 大蒜,六瓣,红大蒜
徐州饣它 汤,江苏,徐州,铜山区,32,3203,320312,徐州 饣 它   汤,徐州,饣它汤
安阳三熏,河南,安阳,安阳县,41,4105,410522,安阳 三熏,安阳,安阳三熏
灵水牌龙眼,广西,南宁,武鸣区,45,4501,450110,灵 水牌 龙眼,,灵水牌龙眼
清华婺酒,江西,上饶,婺源县,36,3611,361130,清华 婺酒,清华,清华婺酒
沧州狮子头,河北,沧州,归口沧州,13,1309,130999,沧州 狮子头,沧州,狮子头
无锡肉骨头,江苏,无锡,归口无锡,32,3202,320299,无锡 肉 骨头,无锡,肉骨头
百年名酒--张寡妇黄酒,宁夏,吴忠,利通区,64,6403,640302,百年 名酒 - - 张 寡妇 黄酒,百年,名酒--张寡妇黄酒
糕粑 糕粑稀饭,贵州,贵阳,归口贵阳,52,5201,520199,糕粑   糕粑 稀饭,糕粑,糕粑稀饭
桂香牌酒糟鱼,江西,上饶,婺源县,36,3611,361130,桂香牌 酒糟鱼,桂香牌,酒糟鱼
强木都茶,西藏,拉萨,当雄县,54,5401,540122,强木 都 茶,强木,强木都茶
吉林-茅膏菜,吉林,通化,梅河口市,22,2205,220581,吉林 - 茅膏菜,吉林,-茅膏菜
霸王花米排粉,广东,河源,归口河源,44,4416,441699,霸王花 米 排粉,霸王花,米排粉
绿健牌营养鸡蛋,浙江,嘉兴,归口嘉兴,33,3304,330499,绿健牌 营养 鸡蛋,绿健牌,营养鸡蛋
椰子,海南,直辖县,五指山市,46,4690,469001,椰子,,椰子
蕨菜、薇菜,四川,广安,华蓥市,51,5116,511681,蕨菜 、 薇 菜,蕨菜,、薇菜
乌鲁木齐之馕,新疆,乌鲁木齐,米东区,65,6501,650109,乌鲁木齐 之 馕,乌鲁木齐,之馕
老天利牌剪刀,黑龙江,哈尔滨,南岗区,23,2301,230103,老天 利牌 剪刀,老天,利牌剪刀
盐步秋茄宴,广东,佛山,南海区,44,4406,440605,盐步 秋茄宴,盐步,秋茄宴
老鼠粄,福建,归口福建,归口福建,35,3599,359999,老鼠 粄,,老鼠粄
粉粿,福建,漳州,南靖县,35,3506,350627,粉 粿,,粉粿
红薯-花生窑,广西,百色,德保县,45,4510,451024,红薯 - 花生 窑,红薯,-花生窑
南靖芦柑,福建,漳州,南靖县,35,3506,350627,南靖 芦柑,南靖,南靖芦柑
奶渣蜕,西藏,拉萨,尼木县,54,5401,540123,奶渣 蜕,,奶渣蜕
巴 梨,山东,烟台,归口烟台,37,3706,370699,巴   梨,,巴 梨
圣泽牌红枣枸杞汁,甘肃,张掖,归口张掖,62,6207,620799,圣泽牌 红枣 枸杞 汁,圣泽牌,红枣枸杞汁
面 线 糊,福建,厦门,归口厦门,35,3502,350299,面   线   糊,,面 线 糊
迈德葡萄干,新疆,阿勒泰,归口阿勒泰,65,6543,654399,迈德 葡萄干,迈德,葡萄干
蔗糖之乡,江西,赣州,南康区,36,3607,360703,蔗糖 之 乡,蔗糖,蔗糖之乡
中国甜柚之乡,江西,赣州,南康区,36,3607,360703,中国 甜柚 之 乡,中国,甜柚之乡
葡城沽堡路易丹尼干红葡萄酒,新疆,阿勒泰,归口阿勒泰,65,6543,654399,葡城沽堡 路易 丹尼 干 红葡萄酒,葡城沽堡,路易丹尼干红葡萄酒
龙舟牌优氯净,广西,梧州,苍梧县,45,4504,450421,龙舟 牌 优氯净,龙舟,牌优氯净
德字粉,河南,信阳,归口信阳,41,4115,411599,德字粉,,德字粉
药材：麝香,青海,果洛,班玛县,63,6326,632622,药材 ： 麝香,药材,：麝香
红梅牌脆松糖,黑龙江,齐齐哈尔,讷河市,23,2302,230281,红梅 牌脆 松糖,红梅,牌脆松糖
月亮牌茶干,安徽,铜陵,义安区,34,3407,340706,月亮 牌 茶干,月亮,牌茶干
延平区茂地镇宝珠村宝珠百合花,福建,南平,延平区,35,3507,350702,延平区 茂地 镇 宝珠 村 宝珠 百合花,延平区,茂地镇宝珠村宝珠百合花
兴文刘抄手,四川,宜宾,归口宜宾,51,5115,511599,兴文 刘 抄手,兴文,刘抄手
玉翠牌大白菜,山东,泰安,归口泰安,37,3709,370999,玉翠牌 大白菜,玉翠牌,大白菜
反季节蔬菜,广东,茂名,归口茂名,44,4409,440999,反季节 蔬菜,反季节,蔬菜
高炉大曲酒,安徽,亳州,归口亳州,34,3416,341699,高炉 大曲酒,高炉,大曲酒
仿秦兵马俑,陕西,西安,新城区,61,6101,610102,仿 秦兵马俑,,仿秦兵马俑
伊犁天马,新疆,伊犁,察布查尔县,65,6540,654022,伊犁 天马,伊犁,伊犁天马
华美珍系列酒,江西,宜春,铜鼓县,36,3609,360926,华美 珍 系列 酒,华美,珍系列酒
西兰卡普,重庆,县,酉阳县,50,5002,500242,西兰 卡普,西兰,西兰卡普
爆焖羊羔肉,青海,海南,贵南县,63,6325,632525,爆焖 羊羔肉,爆焖,羊羔肉
天津红钟酱油,天津,市辖区,宁河区,12,1201,120117,天津 红钟 酱油,天津,红钟酱油
寺伙沟蔬菜,陕西,榆林,榆阳区,61,6108,610802,寺伙沟 蔬菜,寺伙沟,蔬菜
九华毛峰,安徽,池州,归口池州,34,3417,341799,九华毛峰,,九华毛峰
明 姜,福建,漳州,归口漳州,35,3506,350699,明   姜,,明 姜
坝上错季蔬菜,河北,张家口,赤城县,13,1307,130732,坝上 错季 蔬菜,坝上,错季蔬菜
真 丝 绡,浙江,杭州,滨江区,33,3301,330108,真   丝   绡,,真 丝 绡
麦饭陶水浒文化好汉杯,山东,菏泽,郓城县,37,3717,371725,麦饭 陶 水浒 文化 好汉 杯,麦饭,陶水浒文化好汉杯
