product,area_label,prod_label,province,dili_sign
白竹山茶,白竹,白竹山茶,53,1
马山芋头,马山,马山芋头,32,1
大村黑木耳,大村,黑木耳,37,1
慈溪葡萄,慈溪,慈溪葡萄,33,1
双莲荸荠,,双莲荸荠,42,1
铁力中国林蛙油,铁力,中国林蛙油,23,1
磐安元胡,磐安,磐安元胡,33,1
武平金线莲,武平,金线莲,35,1
苏村番薯,苏村,苏村番薯,44,1
义乌红糖,义乌,义乌红糖,33,1
花园口红薯,花园口,红薯,41,1
建德苞茶,建德,建德苞茶,33,1
海棠大白芸豆,海棠,大白芸豆,51,1
浏阳菊花石雕,浏阳,菊花石雕,43,1
临安山核桃,临安,山核桃,33,1
马山栝楼,马山,马山栝楼,37,1
官地洼西瓜,,官地洼西瓜,37,1
北宅樱桃,北宅,北宅樱桃,37,1
杨庙雪菜,杨庙,杨庙雪菜,33,1
海盐大头菜,海盐,大头菜,33,1
少山红杏,,少山红杏,37,1
应县青椒,应县,应县青椒,14,1
莱州毛笔,莱州,莱州毛笔,37,1
永乐艳红桃,,永乐艳红桃,52,1
钟祥云雾茶,钟祥,云雾茶,42,1
保康绿茶,保康,保康绿茶,42,1
螺髻山乌骨鸡,,螺髻山乌骨鸡,51,1
泸宁鸡,,泸宁鸡,51,1
临淄西葫芦,临淄,西葫芦,37,1
郑城金银花,,郑城金银花,37,1
坝角香稻,,坝角香稻,42,1
湾沚山芋,,湾沚山芋,34,1
小相菊花,小相,小相菊花,41,1
来凤鱼,,来凤鱼,50,1
余姚瀑布仙茗,余姚,瀑布仙茗,33,1
魁王金丝小枣,,魁王金丝小枣,37,1
赵李桥砖茶,赵李桥,砖茶,42,1
梁子湖螃蟹,梁子湖,螃蟹,42,1
连城白鸭,连城,连城白鸭,35,1
石湾公仔,石湾,石湾公仔,44,1
胶南绿茶,,胶南绿茶,37,1
云和黑木耳,云和,黑木耳,33,1
四明山红枫,,四明山红枫,33,1
长街蛏子,长街,长街蛏子,33,1
东阳木雕,东阳,东阳木雕,33,1
龙冈茌梨,,龙冈茌梨,32,1
柳店韭菜,,柳店韭菜,37,1
新桥枇杷,新桥,新桥枇杷,51,1
里叶白莲,里叶,里叶白莲,33,1
麦洼牦牛,麦洼,麦洼牦牛,51,1
沂南黄瓜,沂南,沂南黄瓜,37,1
宜兴百合,宜兴,宜兴百合,32,1
朱湖糯米,朱湖,朱湖糯米,42,1
大通湖大闸蟹,大通,湖大闸蟹,43,1
武夷山岩茶,武夷山,岩茶,35,1
陈山红心杉,陈山,红心杉,36,1
天目青顶,天目,天目青顶,33,1
程河柳编,程河,程河柳编,42,1
荥阳柿子,荥阳,荥阳柿子,41,1
灵山岛海参,灵山岛,海参,37,1
埔田竹笋,埔田,埔田竹笋,44,1
阳羡雪芽,,阳羡雪芽,32,1
黑山方竹笋,黑山,方竹笋,50,1
岚谷熏鹅,,岚谷熏鹅,35,1
莱阳梨,,莱阳梨,37,1
三杯香,,三杯香,33,1
陶辛青虾,,陶辛青虾,34,1
马踏湖莲藕,,马踏湖莲藕,37,1
海青茶,,海青茶,37,1
瓦仓大米,,瓦仓大米,42,1
石梯子洋葱,,石梯子洋葱,65,1
乌牛早茶,,乌牛早茶,33,1
华胥大银杏,华胥,大银杏,61,1
卡子核桃,卡子,卡子核桃,51,1
王莽鲜桃,,王莽鲜桃,61,1
东巩官米,东巩,东巩官米,42,1
政和工夫,政和,政和工夫,35,1
东阳香榧,东阳,东阳香榧,33,1
洪江雪峰乌骨鸡,洪江,雪峰乌骨鸡,43,1
浦北香蕉,浦北,浦北香蕉,45,1
西牛麻竹笋,西牛,麻竹笋,44,1
金玉三捻橄榄,金玉,三捻橄榄,44,1
洪山鸡,,洪山鸡,42,1
闽笋干,,闽笋干,35,1
天目山铁皮石斛,,天目山铁皮石斛,33,1
建昌板鸭,建昌,建昌板鸭,51,1
缙云麻鸭,缙云,缙云麻鸭,33,1
姜湖贡米,,姜湖贡米,37,1
奉化芋艿头,奉化,芋艿头,33,1
附子,,附子,51,1
大兴蒜苔,大兴,大兴蒜苔,51,1
上林湖越窑青瓷,上林,湖越窑青瓷,33,1
池上桔梗,池上,池上桔梗,37,1
五宝花生,五宝,五宝花生,51,1
莒南花生,莒南,莒南花生,37,1
沔阳麻鸭,沔阳,沔阳麻鸭,42,1
香格里拉牦牛肉,香格里拉,牦牛肉,53,1
遂昌菊米,遂昌,遂昌菊米,33,1
曹范核桃,曹范,曹范核桃,37,1
泊里西施舌,,泊里西施舌,37,1
龙泉灵芝,龙泉,龙泉灵芝,33,1
火烧坪包儿菜,火烧坪,包儿菜,42,1
新郑小枣,新郑,新郑小枣,41,1
李渡酒,,李渡酒,36,1
马鬐山银鱼,,马鬐山银鱼,37,1
射垛板栗,射垛,射垛板栗,37,1
双沟大曲,双沟,双沟大曲,32,1
萧县葡萄,萧县,萧县葡萄,34,1
宜城板鸭,宜城,宜城板鸭,42,1
董市甜瓜,董市,董市甜瓜,42,1
吴厝淮山,,吴厝淮山,44,1
达濠鱼丸,达濠,达濠鱼丸,44,1
禾木蜂蜜,,禾木蜂蜜,65,1
窑湾蜜桔,窑湾,窑湾蜜桔,42,1
永安金线莲,永安,金线莲,35,1
泊里红席,泊里,泊里红席,37,1
松阳晒烟,松阳,松阳晒烟,33,1
野猪湖胖头鱼,,野猪湖胖头鱼,42,1
愚公楼菠萝,愚公,楼菠萝,44,1
平林镇大米,平林镇,大米,42,1
建德草莓,建德,建德草莓,33,1
窑湾绿豆烧酒,窑湾,绿豆烧酒,32,1
禄丰香醋,禄丰,禄丰香醋,53,1
永安吉山老酒,永安,吉山老酒,35,1
邵店板栗,邵店,邵店板栗,32,1
固始鸡,,固始鸡,41,1
郑场豆豉,郑场,郑场豆豉,42,1
庙头黄花,庙头,庙头黄花,42,1
户县葡萄,户县,户县葡萄,61,1
固始云雾,固始,固始云雾,41,1
政和白茶,政和,政和白茶,35,1
处州白莲,处州,处州白莲,33,1
贵定云雾茶,贵定,云雾茶,52,1
天目雷笋,天目,天目雷笋,33,1
双堠西瓜,,双堠西瓜,37,1
清平猪,,清平猪,42,1
合水粉葛,合水,合水粉葛,44,1
浏阳金桔,浏阳,浏阳金桔,43,1
沙河莲藕,沙河,沙河莲藕,37,1
大河家鸡蛋皮核桃,大河家,鸡蛋皮核桃,62,1
双堠樱桃,,双堠樱桃,37,1
宜城松花皮蛋,宜城,松花皮蛋,42,1
小口大枣,小口,小口大枣,62,1
葫芦潭贡米,,葫芦潭贡米,42,1
武义铁皮石斛,武义,铁皮石斛,33,1
大店草莓,大店,大店草莓,37,1
四井岗油桃,四井岗,油桃,42,1
长阳金栀,长阳,长阳金栀,42,1
高堂菜脯,高堂,高堂菜脯,44,1
金湖乌凤鸡,金湖,乌凤鸡,35,1
城口老腊肉,城口,老腊肉,50,1
慈溪蜜梨,慈溪,慈溪蜜梨,33,1
洪山茶,,洪山茶,42,1
景阳冈酒,,景阳冈酒,37,1
贾洛绵羊,贾洛,贾洛绵羊,51,1
悦庄韭菜,悦庄,悦庄韭菜,37,1
龙泉黑木耳,龙泉,黑木耳,33,1
云和雪梨,云和,云和雪梨,33,1
五工台红薯,五工台,红薯,65,1
庆元香菇,庆元,庆元香菇,33,1
人荣小西红柿,,人荣小西红柿,37,1
邓村绿茶,邓村,邓村绿茶,42,1
石马槽大米,,石马槽大米,42,1
大田兔肉,大田,大田兔肉,35,1
涨渡湖黄颡鱼,涨渡湖,黄颡鱼,42,1
孝感米酒,孝感,孝感米酒,42,1
文祖香椿,文祖,文祖香椿,37,1
流水西瓜,流水,流水西瓜,42,1
武平绿茶,武平,武平绿茶,35,1
永安贡川草席,永安,贡川草席,35,1
九寨刀党,九寨,九寨刀党,51,1
严东关五加皮酒,,严东关五加皮酒,33,1
浏阳花炮,浏阳,浏阳花炮,43,1
小康金银花,小康,金银花,37,1
白溢稻,,白溢稻,42,1
四鳃鲈鱼,,四鳃鲈鱼,32,1
新平腌菜,新平,新平腌菜,53,1
商州枳壳,商州,商州枳壳,36,1
刘家峡西红柿,刘家峡,西红柿,62,1
东台陈皮酒,东台,陈皮酒,32,1
太源井晒醋,太源,井晒醋,51,1
多文空心菜,,多文空心菜,46,1
资丘木瓜,资丘,资丘木瓜,42,1
帕米尔冰川矿泉水,帕米尔,冰川矿泉水,65,1
仙都笋峰茶,,仙都笋峰茶,33,1
合川肉片,合川,合川肉片,50,1
余姚蜜梨,余姚,余姚蜜梨,33,1
当阳双莲鸡,当阳,双莲鸡,42,1
昭君眉豆,昭君,昭君眉豆,42,1
凤凰单丛,凤凰,凤凰单丛,44,1
清江椪柑,清江,清江椪柑,42,1
许营西瓜,许营,许营西瓜,37,1
雾渡河猕猴桃,雾渡河,猕猴桃,42,1
伍家台贡茶,伍家台,贡茶,42,1
马家寨子香椿芽,,马家寨子香椿芽,37,1
新郑灰枣,新郑,新郑灰枣,41,1
武夷肉桂,武夷,武夷肉桂,35,1
扬中河豚,扬中,扬中河豚,32,1
永安鸡爪椒,永安,鸡爪椒,35,1
大田高山茶,大田,高山茶,35,1
龙坪油面,龙坪,龙坪油面,42,1
七彩洋芋,七彩,七彩洋芋,51,1
薤山叠翠茶,,薤山叠翠茶,42,1
东峰矮脚乌龙,东峰,矮脚乌龙,35,1
神湾菠萝,,神湾菠萝,44,1
武夷红茶,武夷,武夷红茶,35,1
岭头单丛茶,,岭头单丛茶,44,1
遂昌竹炭,遂昌,遂昌竹炭,33,1
中牟西瓜,中牟,中牟西瓜,41,1
登封芥菜,登封,登封芥菜,41,1
沔城藕,,沔城藕,42,1
柳沟小米,柳沟,柳沟小米,37,1
松阳银猴茶,松阳,银猴茶,33,1
沔城莲藕,沔城,沔城莲藕,42,1
麻垌荔枝,麻垌,麻垌荔枝,45,1
川芎,,川芎,51,1
朱口小籽花生,,朱口小籽花生,35,1
安顶云雾茶,安顶,云雾茶,33,1
七星台蒜薹,七星台,蒜薹,42,1
桐庐雪水云绿茶,桐庐,雪水云绿茶,33,1
万县胭脂鱼,万县,胭脂鱼,50,1
嘉定梅山猪,嘉定,梅山猪,31,1
嘉定白蒜,嘉定,嘉定白蒜,31,1
嘉定竹刻,嘉定,嘉定竹刻,31,1
奉贤黄桃,奉贤,奉贤黄桃,31,1
崇明水仙,崇明,崇明水仙,31,1
崇明沙乌头猪,崇明,沙乌头猪,31,1
崇明白山羊,崇明,白山羊,31,1
崇明白扁豆,崇明,白扁豆,31,1
崇明老毛蟹,崇明,老毛蟹,31,1
崇明老白酒,崇明,老白酒,31,1
崇明金瓜,崇明,崇明金瓜,31,1
崇明香酥芋,崇明,香酥芋,31,1
松江大米,松江,松江大米,31,1
金山蟠桃,金山,金山蟠桃,31,1
云县白花木瓜,云县,白花木瓜,53,1
凤庆滇红茶,凤庆,滇红茶,53,1
永德芒果,永德,永德芒果,53,1
丽江烟叶,丽江,丽江烟叶,53,1
丽江玛咖,丽江,丽江玛咖,53,1
丽江雪桃,丽江,丽江雪桃,53,1
他留乌骨鸡,,他留乌骨鸡,53,1
玉龙滇重楼,玉龙,滇重楼,53,1
保山烟叶,保山,保山烟叶,53,1
保山猪,,保山猪,53,1
施甸水蛭,施甸,施甸水蛭,53,1
保山甜柿,保山,保山甜柿,53,1
保山绿蚕豆,保山,绿蚕豆,53,1
昌宁核桃,昌宁,昌宁核桃,53,1
昌宁红茶,昌宁,昌宁红茶,53,1
保山透心绿蚕豆,保山,透心绿蚕豆,53,1
保山小粒咖啡,保山,小粒咖啡,53,1
龙陵紫皮石斛,龙陵,紫皮石斛,53,1
龙陵黄山羊,龙陵,黄山羊,53,1
龙陵黄龙玉雕,龙陵,黄龙玉雕,53,1
云龙矮脚鸡,云龙,矮脚鸡,53,1
云龙绿茶,云龙,云龙绿茶,53,1
云龙茶,,云龙茶,53,1
南涧无量山乌骨鸡,南涧,无量山乌骨鸡,53,1
南涧绿茶,南涧,南涧绿茶,53,1
云南下关沱茶,云南,下关沱茶,53,1
大理独头大蒜,大理,独头大蒜,53,1
宾川拉乌核桃,宾川,拉乌核桃,53,1
宾川朱苦拉咖啡,宾川,朱苦拉咖啡,53,1
宾川柑橘,宾川,宾川柑橘,53,1
宾川红提葡萄,宾川,红提葡萄,53,1
巍山红雪梨,巍山,红雪梨,53,1
永平白鹅,永平,永平白鹅,53,1
洱源梅子,洱源,洱源梅子,53,1
德宏水牛,德宏,德宏水牛,53,1
梁河回龙茶,梁河,回龙茶,53,1
梁河葫芦丝,梁河,葫芦丝,53,1
瑞丽柠檬,瑞丽,瑞丽柠檬,53,1
德宏香软米,德宏,香软米,53,1
芒市石斛,芒市,芒市石斛,53,1
西双版纳茶花鸡,西双版纳,茶花鸡,53,1
德宏咖啡,德宏,德宏咖啡,53,1
德宏柠檬,德宏,德宏柠檬,53,1
兰坪乌骨绵羊,兰坪,乌骨绵羊,53,1
福贡云黄连,福贡,云黄连,53,1
独龙牛,,独龙牛,53,1
丘北辣椒,丘北,丘北辣椒,53,1
富宁八角,富宁,富宁八角,53,1
文山牛,,文山牛,53,1
广南西枫斗,广南,西枫斗,53,1
广南铁皮石斛,广南,铁皮石斛,53,1
广南高峰黄牛,广南,高峰黄牛,53,1
底圩茶,,底圩茶,53,1
文山三七,文山,文山三七,53,1
文山他披梨,文山,他披梨,53,1
砚山小粒花生,砚山,小粒花生,53,1
西畴阳荷,西畴,西畴阳荷,53,1
东川面条,东川,东川面条,53,1
呈贡宝珠梨,呈贡,宝珠梨,53,1
安宁红梨,安宁,安宁红梨,53,1
富民杨梅,富民,富民杨梅,53,1
富民茭瓜,富民,富民茭瓜,53,1
寻甸牛干巴,寻甸,牛干巴,53,1
嵩明生菜,嵩明,嵩明生菜,53,1
云南白药,云南,云南白药,53,1
禄劝撒坝猪,禄劝,撒坝猪,53,1
云南天麻,云南,云南天麻,53,1
昭通苦荞,昭通,昭通苦荞,53,1
昭通苹果,昭通,昭通苹果,53,1
永善花椒,永善,永善花椒,53,1
盐津乌骨鸡,盐津,乌骨鸡,53,1
昭通土豆,昭通,昭通土豆,53,1
鲁甸大麻核桃,鲁甸,大麻核桃,53,1
鲁甸青花椒,鲁甸,青花椒,53,1
普洱咖啡,普洱,普洱咖啡,53,1
普洱烟叶,普洱,普洱烟叶,53,1
普洱瓢鸡,普洱,普洱瓢鸡,53,1
普洱石斛,普洱,普洱石斛,53,1
普洱茶,,普洱茶,53,1
墨江紫米,墨江,墨江紫米,53,1
景东核桃,景东,景东核桃,53,1
景东紫胶,景东,景东紫胶,53,1
景东芒果,景东,景东芒果,53,1
澜沧栘依,澜沧,澜沧栘依,53,1
西盟米荞,西盟,西盟米荞,53,1
会泽大洋芋,会泽,大洋芋,53,1
会泽宝珠梨,会泽,宝珠梨,53,1
宣威土豆,宣威,宣威土豆,53,1
宣威火腿,宣威,宣威火腿,53,1
富源大河乌猪,富源,大河乌猪,53,1
富源魔芋,富源,富源魔芋,53,1
师宗薏仁米,师宗,薏仁米,53,1
师宗黑尔糯米,师宗,黑尔糯米,53,1
师宗黑山羊,师宗,黑山羊,53,1
高良苡仁米,,高良苡仁米,53,1
罗平小黄姜,罗平,小黄姜,53,1
罗平菜油,罗平,罗平菜油,53,1
罗平蜂蜜,罗平,罗平蜂蜜,53,1
罗平黄山羊,罗平,黄山羊,53,1
马龙苹果,马龙,马龙苹果,53,1
楚雄撒坝猪,楚雄,撒坝猪,53,1
南华松茸,南华,南华松茸,53,1
大姚核桃,大姚,大姚核桃,53,1
姚安山药,姚安,姚安山药,53,1
楚雄核桃,楚雄,楚雄核桃,53,1
楚雄牛肝菌,楚雄,牛肝菌,53,1
武定壮鸡,武定,武定壮鸡,53,1
武定鸡,,武定鸡,53,1
牟定油腐乳,牟定,油腐乳,53,1
牟定腐乳,牟定,牟定腐乳,53,1
元江火龙果,元江,火龙果,53,1
元江芒果,元江,元江芒果,53,1
元江鲤,,元江鲤,53,1
华宁柑桔,华宁,华宁柑桔,53,1
华宁柿子,华宁,华宁柿子,53,1
华宁陶,,华宁陶,53,1
易门豆豉,易门,易门豆豉,53,1
玉溪烟叶,玉溪,玉溪烟叶,53,1
通海萝卜红,通海,萝卜红,53,1
元阳梯田红米,元阳,梯田红米,53,1
元阳香蕉,元阳,元阳香蕉,53,1
云南矮马,云南,云南矮马,53,1
屏边荔枝,屏边,屏边荔枝,53,1
建水小米辣,建水,小米辣,53,1
建水洋葱,建水,建水洋葱,53,1
建水紫陶,建水,建水紫陶,53,1
建水酸石榴,建水,酸石榴,53,1
开远木棉,开远,开远木棉,53,1
开远蜜桃,开远,开远蜜桃,53,1
弥勒葡萄,弥勒,弥勒葡萄,53,1
河口香蕉,河口,河口香蕉,53,1
泸西灯盏花,泸西,灯盏花,53,1
泸西苦荞,泸西,泸西苦荞,53,1
泸西除虫菊,泸西,除虫菊,53,1
石屏杨梅,石屏,石屏杨梅,53,1
石屏豆腐,石屏,石屏豆腐,53,1
石屏豆腐皮,石屏,豆腐皮,53,1
石屏青绵羊,石屏,青绵羊,53,1
红河灯盏花,红河,灯盏花,53,1
红河棕榈,红河,红河棕榈,53,1
蒙自大枇杷,蒙自,大枇杷,53,1
蒙自甜石榴,蒙自,甜石榴,53,1
蒙自石榴,蒙自,蒙自石榴,53,1
蒙自过桥米线,蒙自,过桥米线,53,1
金平香蕉,金平,金平香蕉,53,1
勐海茶,,勐海茶,53,1
西双版纳小耳猪,西双版纳,小耳猪,53,1
迪庆藏猪,迪庆,迪庆藏猪,53,1
迪庆高原葡萄酒,迪庆,高原葡萄酒,53,1
维西乌骨羊,维西,乌骨羊,53,1
维西核桃,维西,维西核桃,53,1
维西百花蜜,维西,百花蜜,53,1
香格里拉松茸,香格里拉,松茸,53,1
香格里拉青稞,香格里拉,青稞,53,1
乌兰察布莜麦,乌兰察布,莜麦,15,1
丰镇月饼,丰镇,丰镇月饼,15,1
凉城123苹果,凉城,123苹果,15,1
化德大白菜,化德,大白菜,15,1
卓资山熏鸡,卓资,山熏鸡,15,1
商都西芹,商都,商都西芹,15,1
四子王旗戈壁羊,四子王,旗戈壁羊,15,1
四子王旗杜蒙羊肉,四子王,旗杜蒙羊肉,15,1
察右中旗红萝卜,察右中旗,红萝卜,15,1
乌兰察布马铃薯,乌兰察布,马铃薯,15,1
乌海葡萄,乌海,乌海葡萄,15,1
内蒙古肉苁蓉,内蒙古,肉苁蓉,15,1
兴安盟大米,兴安盟,大米,15,1
扎赉特大米,扎赉特,大米,15,1
阿尔山黑木耳,阿尔山,黑木耳,15,1
固阳燕麦,固阳,固阳燕麦,15,1
达茂小红皮小麦,达茂,小红皮小麦,15,1
达茂羊肉,达茂,达茂羊肉,15,1
达茂草原羊,达茂,草原羊,15,1
达茂马铃薯,达茂,马铃薯,15,1
扎兰屯大米,扎兰屯,大米,15,1
扎兰屯榛子,扎兰屯,榛子,15,1
扎兰屯沙果,扎兰屯,沙果,15,1
扎兰屯白瓜籽,扎兰屯,白瓜籽,15,1
扎兰屯笨鸡,扎兰屯,笨鸡,15,1
扎兰屯葵花,扎兰屯,葵花,15,1
扎兰屯黑木耳,扎兰屯,黑木耳,15,1
呼伦湖白鱼,呼伦湖,白鱼,15,1
呼伦贝尔蓝莓,呼伦贝尔,蓝莓,15,1
根河卜留克,根河,卜留克,15,1
根河黑木耳,根河,黑木耳,15,1
呼伦贝尔黑木耳,呼伦贝尔,黑木耳,15,1
莫力达瓦大豆,莫力达,瓦大豆,15,1
莫力达瓦柳蒿芽,,莫力达瓦柳蒿芽,15,1
莫力达瓦苏子,,莫力达瓦苏子,15,1
莫力达瓦菇娘,,莫力达瓦菇娘,15,1
莫力达瓦黄烟,,莫力达瓦黄烟,15,1
呼伦贝尔油菜籽,呼伦贝尔,油菜籽,15,1
呼伦贝尔芸豆,呼伦贝尔,芸豆,15,1
阿荣大豆,阿荣,阿荣大豆,15,1
阿荣旗柞蚕,阿荣,旗柞蚕,15,1
阿荣旗白瓜籽,阿荣,旗白瓜籽,15,1
阿荣旗白鹅,阿荣,旗白鹅,15,1
阿荣玉米,阿荣,阿荣玉米,15,1
阿荣马铃薯,阿荣,马铃薯,15,1
呼伦湖小白鱼,,呼伦湖小白鱼,15,1
呼伦湖秀丽白虾,呼伦湖,秀丽白虾,15,1
呼伦湖鲤鱼,呼伦湖,鲤鱼,15,1
托县彩米,托县,托县彩米,15,1
托县茴香,托县,托县茴香,15,1
托县辣椒,托县,托县辣椒,15,1
武川土豆,武川,武川土豆,15,1
武川荞麦,武川,武川荞麦,15,1
武川莜面,武川,武川莜面,15,1
武川莜麦,武川,武川莜麦,15,1
清水河小香米,清水河,小香米,15,1
清水河海红果,清水河,海红果,15,1
清水河米醋,清水河,米醋,15,1
清水河胡油,清水河,胡油,15,1
清水河黄米,清水河,黄米,15,1
河套番茄,河套,河套番茄,15,1
乌拉特羊肉,乌拉特,羊肉,15,1
巴彦淖尔羊肉,巴彦淖尔,羊肉,15,1
五原向日葵,五原,向日葵,15,1
五原小麦,五原,五原小麦,15,1
五原灯笼红香瓜,五原,灯笼红香瓜,15,1
五原黄柿子,五原,黄柿子,15,1
巴彦淖尔小麦,巴彦淖尔,小麦,15,1
磴口华莱士瓜,磴口,华莱士瓜,15,1
巴林石,,巴林石,15,1
赤峰荞麦,赤峰,赤峰荞麦,15,1
巴林左旗笤帚,巴林左,旗笤帚,15,1
林东毛毛谷小米,林东,毛毛谷小米,15,1
敖汉北虫草,敖汉,北虫草,15,1
敖汉小米,敖汉,敖汉小米,15,1
敖汉荞麦,敖汉,敖汉荞麦,15,1
敖汉高粱,敖汉,敖汉高粱,15,1
敖汉鲜蛋,敖汉,敖汉鲜蛋,15,1
赤峰黄玉米,赤峰,黄玉米,15,1
赤峰绿鸟鸡,赤峰,绿鸟鸡,15,1
翁牛特大米,翁牛特,大米,15,1
翁牛特牛肉,翁牛特,牛肉,15,1
翁牛特羊肉,翁牛特,羊肉,15,1
赤峰小米,赤峰,赤峰小米,15,1
赤峰绿豆,赤峰,赤峰绿豆,15,1
阿鲁科尔沁羊肉,科尔沁,阿鲁羊肉,15,1
通辽牛肉干,通辽,牛肉干,15,1
通辽肥牛,通辽,通辽肥牛,15,1
库伦荞麦,库伦,库伦荞麦,15,1
开鲁红干椒,开鲁,红干椒,15,1
开鲁老白干,开鲁,老白干,15,1
扎鲁特葵花籽,扎鲁特,葵花籽,15,1
通辽黄玉米,通辽,黄玉米,15,1
科尔沁蒙古馅饼,科尔沁,蒙古馅饼,15,1
科左后旗大米,科左后旗,大米,15,1
鄂托克旗螺旋藻,鄂托克,旗螺旋藻,15,1
鄂尔多斯细毛羊,鄂尔多斯,细毛羊,15,1
杭锦旗甘草,杭锦,旗甘草,15,1
鄂尔多斯黄河鲤鱼,鄂尔多斯,黄河鲤鱼,15,1
鄂尔多斯黄河鲶鱼,鄂尔多斯,黄河鲶鱼,15,1
鄂尔多斯羊绒,鄂尔多斯,羊绒,15,1
鄂托克阿尔巴斯山羊肉,鄂托克,阿尔巴斯山羊肉,15,1
乌珠穆沁羊,,乌珠穆沁羊,15,1
乌珠穆沁羊肉,乌珠穆沁,羊肉,15,1
正蓝旗奶皮子,正蓝,旗奶皮子,15,1
正蓝旗奶豆腐,正蓝,旗奶豆腐,15,1
锡林郭勒羊肉,锡林郭勒,羊肉,15,1
苏尼特羊肉,苏尼特,羊肉,15,1
乌珠穆沁黄骠马,乌珠穆沁,黄骠马,15,1
阿巴嘎乌冉克羊,阿巴嘎,乌冉克羊,15,1
阿巴嘎策格,阿巴嘎,策格,15,1
阿巴嘎黑马,阿巴嘎,黑马,15,1
阿拉善白绒山羊,阿拉善,白绒山羊,15,1
阿拉善肉苁蓉,阿拉善,肉苁蓉,15,1
阿拉善锁阳,阿拉善,锁阳,15,1
阿拉善双峰驼,阿拉善,双峰驼,15,1
大兴西瓜,大兴,大兴西瓜,11,1
密云甘栗,密云,密云甘栗,11,1
北寨红杏,北寨,北寨红杏,11,1
平谷大桃,平谷,平谷大桃,11,1
平谷鲜桃,平谷,平谷鲜桃,11,1
延庆国光苹果,延庆,国光苹果,11,1
延怀河谷葡萄,延怀河谷,葡萄,11,1
房山磨盘柿,房山,磨盘柿,11,1
昌平苹果,昌平,昌平苹果,11,1
昌平草莓,昌平,昌平草莓,11,1
京西稻,,京西稻,11,1
海淀玉巴达杏,海淀,玉巴达杏,11,1
通州大樱桃,通州,大樱桃,11,1
通州腐乳,通州,通州腐乳,11,1
京白梨,,京白梨,11,1
门头沟京西白蜜,门头沟,京西白蜜,11,1
永吉柞蚕蛹虫草,永吉,柞蚕蛹虫草,22,1
吉林高粱酒,吉林,高粱酒,22,1
舒兰大米,舒兰,舒兰大米,22,1
四平玉米,四平,四平玉米,22,1
伊通大米,伊通,伊通大米,22,1
公主岭大米,公主岭,大米,22,1
公主岭玉米,公主岭,玉米,22,1
双辽大米,双辽,双辽大米,22,1
双辽小米,双辽,双辽小米,22,1
双辽花生,双辽,双辽花生,22,1
延边黄牛肉,延边,黄牛肉,22,1
安图人参,安图,安图人参,22,1
安图黑木耳,安图,黑木耳,22,1
延边苹果梨,延边,苹果梨,22,1
敦化小粒黄豆,敦化,小粒黄豆,22,1
汪清黑木耳,汪清,黑木耳,22,1
延边辣白菜,延边,辣白菜,22,1
延边大米,延边,延边大米,22,1
乾安糯玉米,乾安,糯玉米,22,1
乾安红辣椒,乾安,红辣椒,22,1
乾安黄小米,乾安,黄小米,22,1
前郭尔罗斯大米,前郭,尔罗斯大米,22,1
扶余四粒红花生,扶余,四粒红花生,22,1
