product,shangbiao_sign,nongchanpin_sign,baohu_sign,dili_sign,first_addr,second_addr,third_addr,first_areaid,second_areaid,third_areaid,len,area_label,prod_label,,,
科尔沁肥牛肉,0,0,1,1,内蒙古,通辽,扎鲁特旗,15,1505,150526,6,科尔沁,肥牛肉,3,3,6
赤水乌骨鸡,0,1,0,1,贵州,遵义,赤水市,52,5203,520381,5,赤水,乌骨鸡,2,3,5
赤水晒醋,0,0,1,1,贵州,遵义,赤水市,52,5203,520381,4,赤水,晒醋,2,2,4
赤水金钗石斛,0,1,1,1,贵州,遵义,赤水市,52,5203,520381,6,赤水,金钗石斛,2,4,6
道真洛党,1,0,1,1,贵州,遵义,道真县,52,5203,520325,4,道真,洛党,2,2,4
道真灰豆腐果,0,0,1,1,贵州,遵义,道真县,52,5203,520325,6,道真,灰豆腐果,2,4,6
道真玄参,0,0,1,1,贵州,遵义,道真县,52,5203,520325,4,道真,玄参,2,2,4
道真绿茶,0,0,1,1,贵州,遵义,道真县,52,5203,520325,4,道真,绿茶,2,2,4
科尔沁肥牛肉,0,0,1,1,内蒙古,通辽,科尔沁区,15,1505,150502,6,科尔沁,肥牛肉,3,3,6
德江天麻,1,0,1,1,贵州,铜仁,德江县,52,5206,520626,4,德江,天麻,2,2,4
思南黄牛,1,0,0,1,贵州,铜仁,思南县,52,5206,520624,4,思南,黄牛,2,2,4
江口萝卜猪,1,0,1,1,贵州,铜仁,江口县,52,5206,520621,5,江口,萝卜猪,2,3,5
沿河山羊,1,0,0,1,贵州,铜仁,沿河县,52,5206,520627,4,沿河,山羊,2,2,4
沿河沙子空心李,1,0,1,1,贵州,铜仁,沿河县,52,5206,520627,7,沿河,沙子空心李,2,5,7
玉屏茶油,0,0,1,1,贵州,铜仁,玉屏县,52,5206,520622,4,玉屏,茶油,2,2,4
玉屏萧笛,1,0,0,1,贵州,铜仁,玉屏县,52,5206,520622,4,玉屏,萧笛,2,2,4
石阡苔茶,1,1,1,1,贵州,铜仁,石阡县,52,5206,520623,4,石阡,苔茶,2,2,4
铜仁珍珠花生,0,1,0,1,贵州,铜仁,碧江区,52,5206,520602,6,铜仁,珍珠花生,2,4,6
铜仁红薯粉丝,0,0,1,1,贵州,铜仁,碧江区,52,5206,520602,6,铜仁,红薯粉丝,2,4,6
三穗鸭,1,0,1,1,贵州,黔东南,三穗县,52,5226,522624,3,,三穗鸭,0,3,3
丹寨硒锌米,0,0,1,1,贵州,黔东南,丹寨县,52,5226,522636,5,丹寨,硒锌米,2,3,5
从江椪柑,1,0,0,1,贵州,黔东南,从江县,52,5226,522633,4,从江,椪柑,2,2,4
从江香猪,0,1,0,1,贵州,黔东南,从江县,52,5226,522633,4,从江,香猪,2,2,4
从江香禾糯,0,1,0,1,贵州,黔东南,从江县,52,5226,522633,5,从江,香禾糯,2,3,5
凯里红酸汤,0,0,1,1,贵州,黔东南,凯里市,52,5226,522601,5,凯里,红酸汤,2,3,5
剑河钩藤,0,0,1,1,贵州,黔东南,剑河县,52,5226,522629,4,剑河,钩藤,2,2,4
施秉太子参,1,0,0,1,贵州,黔东南,施秉县,52,5226,522623,5,施秉,太子参,2,3,5
施秉头花蓼,1,0,0,1,贵州,黔东南,施秉县,52,5226,522623,5,施秉,头花蓼,2,3,5
榕江小香鸡,0,0,1,1,贵州,黔东南,榕江县,52,5226,522632,5,榕江,小香鸡,2,3,5
榕江葛根,0,0,1,1,贵州,黔东南,榕江县,52,5226,522632,4,榕江,葛根,2,2,4
雷山乌杆天麻,0,0,1,1,贵州,黔东南,雷山县,52,5226,522634,6,雷山,乌杆天麻,2,4,6
雷山银球茶,0,0,1,1,贵州,黔东南,雷山县,52,5226,522634,5,雷山,银球茶,2,3,5
麻江蓝莓,0,0,1,1,贵州,黔东南,麻江县,52,5226,522635,4,麻江,蓝莓,2,2,4
黎平茯苓,0,0,1,1,贵州,黔东南,黎平县,52,5226,522631,4,黎平,茯苓,2,2,4
科尔沁肥牛肉,0,0,1,1,内蒙古,通辽,奈曼旗,15,1505,150525,6,科尔沁,肥牛肉,3,3,6
黎平香禾糯,0,0,1,1,贵州,黔东南,黎平县,52,5226,522631,5,黎平,香禾糯,2,3,5
贵定盘江酥李,0,1,0,1,贵州,黔南,归口黔南,52,5227,522799,6,贵定,盘江酥李,2,4,6
三都水族马尾绣,0,0,1,1,贵州,黔南,三都县,52,5227,522732,7,三都,水族马尾绣,2,5,7
惠水黑糯米酒,0,0,1,1,贵州,黔南,惠水县,52,5227,522731,6,惠水,黑糯米酒,2,4,6
独山盐酸菜,0,0,1,1,贵州,黔南,独山县,52,5227,522726,5,独山,盐酸菜,2,3,5
罗甸火龙果,0,0,1,1,贵州,黔南,罗甸县,52,5227,522728,5,罗甸,火龙果,2,3,5
罗甸玉,1,0,1,1,贵州,黔南,罗甸县,52,5227,522728,3,,罗甸玉,0,3,3
罗甸脐橙,0,1,0,1,贵州,黔南,罗甸县,52,5227,522728,4,罗甸,脐橙,2,2,4
罗甸艾纳香,0,0,1,1,贵州,黔南,罗甸县,52,5227,522728,5,罗甸,艾纳香,2,3,5
荔波蜜柚,1,0,1,1,贵州,黔南,荔波县,52,5227,522722,4,荔波,蜜柚,2,2,4
贵定益肝草凉茶,0,0,1,1,贵州,黔南,贵定县,52,5227,522723,7,贵定,益肝草凉茶,2,5,7
长顺绿壳鸡蛋,0,1,1,1,贵州,黔南,长顺县,52,5227,522729,6,长顺,绿壳鸡蛋,2,4,6
龙里刺梨,0,0,1,1,贵州,黔南,龙里县,52,5227,522730,4,龙里,刺梨,2,2,4
龙里刺梨干,0,0,1,1,贵州,黔南,龙里县,52,5227,522730,5,龙里,刺梨干,2,3,5
兴义耳块粑,0,0,1,1,贵州,黔西南,兴义市,52,5223,522301,5,兴义,耳块粑,2,3,5
贵州醇,0,0,1,1,贵州,黔西南,兴义市,52,5223,522301,3,,贵州醇,0,3,3
兴仁薏米仁,1,0,1,1,贵州,黔西南,兴仁县,52,5223,522322,5,,兴仁薏米仁,0,5,5
册亨茶油,1,0,1,1,贵州,黔西南,册亨县,52,5223,522327,4,册亨,茶油,2,2,4
安龙金银花,1,0,0,1,贵州,黔西南,安龙县,52,5223,522328,5,安龙,金银花,2,3,5
普安四球茶,0,0,1,1,贵州,黔西南,普安县,52,5223,522323,5,普安,四球茶,2,3,5
普安红茶,0,0,1,1,贵州,黔西南,普安县,52,5223,522323,4,普安,红茶,2,2,4
南盘江黄牛,0,0,1,1,贵州,黔西南,晴隆县,52,5223,522324,5,,南盘江黄牛,0,5,5
晴隆绿茶,1,0,1,1,贵州,黔西南,晴隆县,52,5223,522324,4,晴隆,绿茶,2,2,4
望谟黑山羊,1,0,0,1,贵州,黔西南,望谟县,52,5223,522326,5,望谟,黑山羊,2,3,5
东港大米,1,0,0,1,辽宁,丹东,东港市,21,2106,210681,4,东港,大米,2,2,4
东港大黄蚬,1,1,0,1,辽宁,丹东,东港市,21,2106,210681,5,东港,大黄蚬,2,3,5
东港杂色蛤,1,1,0,1,辽宁,丹东,东港市,21,2106,210681,5,东港,杂色蛤,2,3,5
东港梭子蟹,1,1,1,1,辽宁,丹东,东港市,21,2106,210681,5,东港,梭子蟹,2,3,5
东港草莓,1,0,0,1,辽宁,丹东,东港市,21,2106,210681,4,东港,草莓,2,2,4
科尔沁肥牛肉,0,0,1,1,内蒙古,通辽,霍林郭勒市,15,1505,150581,6,科尔沁,肥牛肉,3,3,6
科尔沁牛,0,1,0,1,内蒙古,通辽,库伦旗,15,1505,150524,4,科尔沁,牛,3,1,4
科尔沁牛,0,1,0,1,内蒙古,通辽,科尔沁区,15,1505,150502,4,科尔沁,牛,3,1,4
科尔沁牛,0,1,0,1,内蒙古,通辽,开鲁县,15,1505,150523,4,科尔沁,牛,3,1,4
凤城板栗,1,0,0,1,辽宁,丹东,凤城市,21,2106,210682,4,凤城,板栗,2,2,4
凤城老窖酒,0,0,1,1,辽宁,丹东,凤城市,21,2106,210682,5,凤城,老窖酒,2,3,5
凤城蚕蛹,1,0,0,1,辽宁,丹东,凤城市,21,2106,210682,4,凤城,蚕蛹,2,2,4
科尔沁牛,0,1,0,1,内蒙古,通辽,科左中旗,15,1505,150521,4,科尔沁,牛,3,1,4
丹东板栗,0,0,1,1,辽宁,丹东,宽甸县,21,2106,210624,4,丹东,板栗,2,2,4
宽甸石柱人参,0,1,0,1,辽宁,丹东,宽甸县,21,2106,210624,6,宽甸,石柱人参,2,4,6
宽甸鸭绿江鲤鱼,0,1,0,1,辽宁,丹东,宽甸县,21,2106,210624,7,宽甸,鸭绿江鲤鱼,2,5,7
科尔沁牛,0,1,0,1,内蒙古,通辽,霍林郭勒市,15,1505,150581,4,科尔沁,牛,3,1,4
丹东塔醋,0,0,1,1,辽宁,丹东,振兴区,21,2106,210603,4,丹东,塔醋,2,2,4
科尔沁牛,0,1,0,1,内蒙古,通辽,科左后旗,15,1505,150522,4,科尔沁,牛,3,1,4
科尔沁牛,0,1,0,1,内蒙古,通辽,奈曼旗,15,1505,150525,4,科尔沁,牛,3,1,4
大连鲍鱼,1,0,1,1,辽宁,大连,归口大连,21,2102,210299,4,大连,鲍鱼,2,2,4
庄河大米,0,1,0,1,辽宁,大连,庄河市,21,2102,210283,4,庄河,大米,2,2,4
庄河山牛蒡,0,1,0,1,辽宁,大连,庄河市,21,2102,210283,5,庄河,山牛蒡,2,3,5
庄河杂色蛤,1,1,0,1,辽宁,大连,庄河市,21,2102,210283,5,庄河,杂色蛤,2,3,5
庄河滑子菇,0,1,0,1,辽宁,大连,庄河市,21,2102,210283,5,庄河,滑子菇,2,3,5
庄河牡蛎,0,1,0,1,辽宁,大连,庄河市,21,2102,210283,4,庄河,牡蛎,2,2,4
庄河草莓,0,1,0,1,辽宁,大连,庄河市,21,2102,210283,4,庄河,草莓,2,2,4
来凤鱼,1,0,0,1,重庆,市辖区,璧山区,50,5001,500120,3,,来凤鱼,0,3,3
莱州草编,1,0,0,1,山东,烟台,莱州市,37,3706,370683,4,莱州,草编,2,2,4
大连红鳍东方鲀,0,1,0,1,辽宁,大连,旅顺口区,21,2102,210212,7,大连,红鳍东方鲀,2,5,7
大连虾夷扇贝,0,1,0,1,辽宁,大连,旅顺口区,21,2102,210212,6,大连,虾夷扇贝,2,4,6
大连虾片,0,0,1,1,辽宁,大连,旅顺口区,21,2102,210212,4,大连,虾片,2,2,4
旅顺大樱桃,0,1,0,1,辽宁,大连,旅顺口区,21,2102,210212,5,旅顺,大樱桃,2,3,5
莱州湾鲈鱼,1,0,0,1,山东,潍坊,昌邑市,37,3707,370786,5,莱州湾,鲈鱼,3,2,5
旅顺海带,1,0,0,1,辽宁,大连,旅顺口区,21,2102,210212,4,,旅顺海带,0,4,4
旅顺海虾米,0,1,0,1,辽宁,大连,旅顺口区,21,2102,210212,5,旅顺,海虾米,2,3,5
旅顺脉红螺,0,1,0,1,辽宁,大连,旅顺口区,21,2102,210212,5,旅顺,脉红螺,2,3,5
旅顺裙带菜,1,0,0,1,辽宁,大连,旅顺口区,21,2102,210212,5,旅顺,裙带菜,2,3,5
旅顺赤贝,0,1,0,1,辽宁,大连,旅顺口区,21,2102,210212,4,旅顺,赤贝,2,2,4
旅顺鲍鱼,0,1,0,1,辽宁,大连,旅顺口区,21,2102,210212,4,旅顺,鲍鱼,2,2,4
普兰店棚桃,1,0,0,1,辽宁,大连,普兰店区,21,2102,210214,5,普兰店,棚桃,3,2,5
蓝田花猪,1,0,0,1,安徽,黄山,休宁县,34,3410,341022,4,蓝田,花猪,2,2,4
普兰店蚆蛸,0,1,0,1,辽宁,大连,普兰店区,21,2102,210214,5,普兰店,蚆蛸,3,2,5
普兰店黄蚬,0,1,0,1,辽宁,大连,普兰店区,21,2102,210214,5,普兰店,黄蚬,3,2,5
科尔沁牛,0,1,0,1,内蒙古,通辽,扎鲁特旗,15,1505,150526,4,科尔沁,牛,3,1,4
大连槐花蜜,1,0,0,1,辽宁,大连,沙河口区,21,2102,210204,5,大连,槐花蜜,2,3,5
瓦房店小国光苹果,1,0,0,1,辽宁,大连,瓦房店市,21,2102,210281,8,瓦房店,小国光苹果,3,5,8
瓦房店红富士苹果,0,1,0,1,辽宁,大连,瓦房店市,21,2102,210281,8,瓦房店,红富士苹果,3,5,8
瓦房店葡萄,0,1,0,1,辽宁,大连,瓦房店市,21,2102,210281,5,瓦房店,葡萄,3,2,5
瓦房店虾皮,0,1,0,1,辽宁,大连,瓦房店市,21,2102,210281,5,瓦房店,虾皮,3,2,5
瓦房店闫店地瓜,0,1,0,1,辽宁,大连,瓦房店市,21,2102,210281,7,瓦房店,闫店地瓜,3,4,7
瓦房店黄元帅苹果,0,1,0,1,辽宁,大连,瓦房店市,21,2102,210281,8,瓦房店,黄元帅苹果,3,5,8
大连河豚,0,0,1,1,辽宁,大连,金州区,21,2102,210213,4,大连,河豚,2,2,4
金州大樱桃,1,0,0,1,辽宁,大连,金州区,21,2102,210213,5,金州,大樱桃,2,3,5
金州毛蚶,0,1,0,1,辽宁,大连,金州区,21,2102,210213,4,金州,毛蚶,2,2,4
金州海蛎子,0,1,0,1,辽宁,大连,金州区,21,2102,210213,5,金州,海蛎子,2,3,5
金州黄桃,1,0,0,1,辽宁,大连,金州区,21,2102,210213,4,金州,黄桃,2,2,4
金州黑水貂,1,0,0,1,辽宁,大连,金州区,21,2102,210213,5,金州,黑水貂,2,3,5
大连海参,1,0,1,1,辽宁,大连,长海县,21,2102,210224,4,大连,海参,2,2,4
大连紫海胆,0,1,0,1,辽宁,大连,长海县,21,2102,210224,5,大连,紫海胆,2,3,5
大连裙带菜,0,1,0,1,辽宁,大连,长海县,21,2102,210224,5,大连,裙带菜,2,3,5
海洋岛海参,0,1,0,1,辽宁,大连,长海县,21,2102,210224,5,海洋,岛海参,2,3,5
长海海参,1,0,0,1,辽宁,大连,长海县,21,2102,210224,4,长海,海参,2,2,4
长海虾夷扇贝,1,0,0,1,辽宁,大连,长海县,21,2102,210224,6,长海,虾夷扇贝,2,4,6
长海鲍鱼,1,0,0,1,辽宁,大连,长海县,21,2102,210224,4,长海,鲍鱼,2,2,4
科克铁热克葡萄,0,1,0,1,新疆,和田,皮山县,65,6532,653223,7,科克铁热克,葡萄,5,2,7
抚顺哈什蚂,0,0,1,1,辽宁,抚顺,抚顺县,21,2104,210421,5,抚顺,哈什蚂,2,3,5
抚顺琥珀工艺品,0,0,1,1,辽宁,抚顺,抚顺县,21,2104,210421,7,抚顺,琥珀工艺品,2,5,7
抚顺林下参,0,0,1,1,辽宁,抚顺,新宾县,21,2104,210422,5,抚顺,林下参,2,3,5
新宾辽细辛,0,1,0,1,辽宁,抚顺,新宾县,21,2104,210422,5,新宾,辽细辛,2,3,5
新宾香菇,1,0,0,1,辽宁,抚顺,新宾县,21,2104,210422,4,新宾,香菇,2,2,4
抚顺辽五味子,0,0,1,1,辽宁,抚顺,清原县,21,2104,210423,6,抚顺,辽五味子,2,4,6
清原龙胆,1,0,1,1,辽宁,抚顺,清原县,21,2104,210423,4,清原,龙胆,2,2,4
凌源百合,0,1,0,1,辽宁,朝阳,凌源市,21,2113,211382,4,凌源,百合,2,2,4
凌源蓝莓,0,0,1,1,辽宁,朝阳,凌源市,21,2113,211382,4,凌源,蓝莓,2,2,4
北票红干椒,0,1,0,1,辽宁,朝阳,北票市,21,2113,211381,5,北票,红干椒,2,3,5
北票金丝王大枣,0,0,1,1,辽宁,朝阳,北票市,21,2113,211381,7,北票,金丝王大枣,2,5,7
科克铁热克葡萄,0,1,0,1,新疆,直辖县,石河子市,65,6590,659001,7,科克铁热克,葡萄,5,2,7
喀左紫砂,1,0,1,1,辽宁,朝阳,喀左县,21,2113,211324,4,喀左,紫砂,2,2,4
喀左陈醋,1,0,1,1,辽宁,朝阳,喀左县,21,2113,211324,4,喀左,陈醋,2,2,4
老河口白蛤,1,1,0,1,山东,潍坊,寿光市,37,3707,370783,5,老河口,白蛤,3,2,5
建平红小豆,0,0,1,1,辽宁,朝阳,建平县,21,2113,211322,5,建平,红小豆,2,3,5
建平苦参,0,0,1,1,辽宁,朝阳,建平县,21,2113,211322,4,建平,苦参,2,2,4
建平荞麦,0,0,1,1,辽宁,朝阳,建平县,21,2113,211322,4,建平,荞麦,2,2,4
朝阳小米,0,1,1,1,辽宁,朝阳,朝阳县,21,2113,211321,4,朝阳,小米,2,2,4
朝阳绿豆,1,0,1,1,辽宁,朝阳,朝阳县,21,2113,211321,4,朝阳,绿豆,2,2,4
朝阳大枣,0,1,1,1,辽宁,朝阳,龙城区,21,2113,211303,4,朝阳,大枣,2,2,4
朝阳杏仁油,0,0,1,1,辽宁,朝阳,龙城区,21,2113,211303,5,朝阳,杏仁油,2,3,5
科克铁热克葡萄,0,1,0,1,新疆,直辖县,五家渠市,65,6590,659004,7,科克铁热克,葡萄,5,2,7
本溪林下参,0,1,0,1,辽宁,本溪,本溪县,21,2105,210521,5,本溪,林下参,2,3,5
本溪辽五味,0,1,0,1,辽宁,本溪,本溪县,21,2105,210521,5,本溪,辽五味,2,3,5
桓仁大榛子,0,0,1,1,辽宁,本溪,桓仁县,21,2105,210522,5,桓仁,大榛子,2,3,5
桓仁大白桃,1,0,0,1,辽宁,本溪,桓仁县,21,2105,210522,5,桓仁,大白桃,2,3,5
桓仁大米,1,0,1,1,辽宁,本溪,桓仁县,21,2105,210522,4,桓仁,大米,2,2,4
桓仁天麻,1,0,0,1,辽宁,本溪,桓仁县,21,2105,210522,4,桓仁,天麻,2,2,4
桓仁山参,1,0,1,1,辽宁,本溪,桓仁县,21,2105,210522,4,,桓仁山参,0,4,4
老河口狗光鱼,1,0,0,1,山东,潍坊,寿光市,37,3707,370783,6,老河口,狗光鱼,3,3,6
桓仁桔梗,1,0,0,1,辽宁,本溪,桓仁县,21,2105,210522,4,桓仁,桔梗,2,2,4
桓仁猕猴桃,1,0,0,1,辽宁,本溪,桓仁县,21,2105,210522,5,桓仁,猕猴桃,2,3,5
桓仁甜瓜,1,0,0,1,辽宁,本溪,桓仁县,21,2105,210522,4,桓仁,甜瓜,2,2,4
桓仁红松籽,0,0,1,1,辽宁,本溪,桓仁县,21,2105,210522,5,桓仁,红松籽,2,3,5
桓仁细辛,1,0,0,1,辽宁,本溪,桓仁县,21,2105,210522,4,桓仁,细辛,2,2,4
桓仁草莓,1,0,0,1,辽宁,本溪,桓仁县,21,2105,210522,4,桓仁,草莓,2,2,4
桓仁蛤蟆油,0,0,1,1,辽宁,本溪,桓仁县,21,2105,210522,5,桓仁,蛤蟆油,2,3,5
桓仁贝母,1,0,0,1,辽宁,本溪,桓仁县,21,2105,210522,4,桓仁,贝母,2,2,4
桓仁辽五味子,1,0,0,1,辽宁,本溪,桓仁县,21,2105,210522,6,桓仁,辽五味子,2,4,6
桓仁黄芪,1,0,0,1,辽宁,本溪,桓仁县,21,2105,210522,4,桓仁,黄芪,2,2,4
桓仁黑木耳,1,0,0,1,辽宁,本溪,桓仁县,21,2105,210522,5,桓仁,黑木耳,2,3,5
溪湖辽砚,1,0,1,1,辽宁,本溪,溪湖区,21,2105,210503,4,溪湖,辽砚,2,2,4
东陵红树莓,1,0,1,1,辽宁,沈阳,浑南区,21,2101,210112,5,东陵,红树莓,2,3,5
康平地瓜,0,0,1,1,辽宁,沈阳,康平县,21,2101,210123,4,康平,地瓜,2,2,4
康平寒富苹果,1,0,0,1,辽宁,沈阳,康平县,21,2101,210123,6,康平,寒富苹果,2,4,6
康平甘薯,1,0,0,1,辽宁,沈阳,康平县,21,2101,210123,4,康平,甘薯,2,2,4
康平花生,1,0,0,1,辽宁,沈阳,康平县,21,2101,210123,4,康平,花生,2,2,4
新农寒富苹果,0,0,1,1,辽宁,沈阳,新民市,21,2101,210181,6,新农,寒富苹果,2,4,6
沈北大米,1,0,0,1,辽宁,沈阳,沈北新区,21,2101,210113,4,,沈北大米,0,4,4
克里阳雪菊,0,1,0,1,新疆,和田,皮山县,65,6532,653223,5,克里阳,雪菊,3,2,5
克里阳雪菊,0,1,0,1,新疆,直辖县,石河子市,65,6590,659001,5,克里阳,雪菊,3,2,5
克里阳雪菊,0,1,0,1,新疆,直辖县,五家渠市,65,6590,659004,5,克里阳,雪菊,3,2,5
法库牛肉,0,0,1,1,辽宁,沈阳,法库县,21,2101,210124,4,法库,牛肉,2,2,4
苏家屯大米,0,0,1,1,辽宁,沈阳,苏家屯区,21,2101,210111,5,,苏家屯大米,0,5,5
辽中大米,0,0,1,1,辽宁,沈阳,辽中区,21,2101,210115,4,辽中,大米,2,2,4
辽中寒富苹果,0,0,1,1,辽宁,沈阳,辽中区,21,2101,210115,6,辽中,寒富苹果,2,4,6
辽中玫瑰,0,0,1,1,辽宁,沈阳,辽中区,21,2101,210115,4,辽中,玫瑰,2,2,4
辽中葡萄,0,0,1,1,辽宁,沈阳,辽中区,21,2101,210115,4,辽中,葡萄,2,2,4
辽中鲫鱼,0,0,1,1,辽宁,沈阳,辽中区,21,2101,210115,4,辽中,鲫鱼,2,2,4
盘锦泥鳅,0,0,1,1,辽宁,盘锦,兴隆台区,21,2111,211103,4,盘锦,泥鳅,2,2,4
盘锦大米,1,1,1,1,辽宁,盘锦,双台子区,21,2111,211102,4,盘锦,大米,2,2,4
盘锦河蟹,1,1,1,1,辽宁,盘锦,双台子区,21,2111,211102,4,盘锦,河蟹,2,2,4
盘锦河豚,0,1,1,1,辽宁,盘锦,双台子区,21,2111,211102,4,盘锦,河豚,2,2,4
盘锦碱地柿子,0,1,1,1,辽宁,盘锦,双台子区,21,2111,211102,6,盘锦,碱地柿子,2,4,6
大洼肉鸭,0,1,0,1,辽宁,盘锦,大洼区,21,2111,211104,4,大洼,肉鸭,2,2,4
营口大米,1,0,0,1,辽宁,营口,大石桥市,21,2108,210882,4,营口,大米,2,2,4
营口大闸蟹,1,0,0,1,辽宁,营口,大石桥市,21,2108,210882,5,,营口大闸蟹,0,5,5
营口小米,1,0,0,1,辽宁,营口,大石桥市,21,2108,210882,4,营口,小米,2,2,4
盖州尖把梨,0,1,0,1,辽宁,营口,盖州市,21,2108,210881,5,盖州,尖把梨,2,3,5
盖州桃,0,1,0,1,辽宁,营口,盖州市,21,2108,210881,3,,盖州桃,0,3,3
盖州生姜,0,1,0,1,辽宁,营口,盖州市,21,2108,210881,4,盖州,生姜,2,2,4
盖州苹果,1,0,0,1,辽宁,营口,盖州市,21,2108,210881,4,盖州,苹果,2,2,4
盖州西瓜,0,1,0,1,辽宁,营口,盖州市,21,2108,210881,4,盖州,西瓜,2,2,4
营口蚕蛹鸡蛋,0,1,0,1,辽宁,营口,盖州市,21,2108,210881,6,营口,蚕蛹鸡蛋,2,4,6
营口柞蚕,1,0,0,1,辽宁,营口,老边区,21,2108,210811,4,营口,柞蚕,2,2,4
营口对虾,1,0,0,1,辽宁,营口,西市区,21,2108,210803,4,营口,对虾,2,2,4
营口海蜇,1,0,0,1,辽宁,营口,鲅鱼圈区,21,2108,210804,4,营口,海蜇,2,2,4
兴城多宝鱼,1,0,0,1,辽宁,葫芦岛,兴城市,21,2114,211481,5,兴城,多宝鱼,2,3,5
兴城花生,1,0,0,1,辽宁,葫芦岛,兴城市,21,2114,211481,4,兴城,花生,2,2,4
兴城苹果,1,0,0,1,辽宁,葫芦岛,兴城市,21,2114,211481,4,兴城,苹果,2,2,4
南票大枣,1,0,0,1,辽宁,葫芦岛,南票区,21,2114,211404,4,南票,大枣,2,2,4
葫芦岛螃蟹,1,0,0,1,辽宁,葫芦岛,南票区,21,2114,211404,5,葫芦岛,螃蟹,3,2,5
建昌小米,1,0,0,1,辽宁,葫芦岛,建昌县,21,2114,211422,4,建昌,小米,2,2,4
建昌核桃,1,0,0,1,辽宁,葫芦岛,建昌县,21,2114,211422,4,建昌,核桃,2,2,4
建昌荷包猪,1,0,0,1,辽宁,葫芦岛,建昌县,21,2114,211422,5,建昌,荷包猪,2,3,5
绥中核桃,0,1,0,1,辽宁,葫芦岛,绥中县,21,2114,211421,4,绥中,核桃,2,2,4
绥中苹果,1,0,0,1,辽宁,葫芦岛,绥中县,21,2114,211421,4,绥中,苹果,2,2,4
葫芦岛秋李子,1,0,0,1,辽宁,葫芦岛,连山区,21,2114,211402,6,葫芦岛,秋李子,3,3,6
葫芦岛对虾,1,0,0,1,辽宁,葫芦岛,龙港区,21,2114,211403,5,葫芦岛,对虾,3,2,5
弓长岭矿泉水,0,0,1,1,辽宁,辽阳,弓长岭区,21,2110,211005,6,弓长岭,矿泉水,3,3,6
老鹰茶,0,0,1,1,四川,雅安,石棉县,51,5118,511824,3,,老鹰茶,0,3,3
辽阳大果榛子,0,1,0,1,辽宁,辽阳,辽阳县,21,2110,211021,6,辽阳,大果榛子,2,4,6
辽阳大米,1,0,0,1,辽宁,辽阳,辽阳县,21,2110,211021,4,辽阳,大米,2,2,4
辽阳山里红,1,0,0,1,辽宁,辽阳,辽阳县,21,2110,211021,5,辽阳,山里红,2,3,5
开原榛子,1,0,0,1,辽宁,铁岭,开原市,21,2112,211282,4,开原,榛子,2,2,4
开原紫皮大蒜,1,0,0,1,辽宁,铁岭,开原市,21,2112,211282,6,开原,紫皮大蒜,2,4,6
铁岭大米,1,0,0,1,辽宁,铁岭,开原市,21,2112,211282,4,铁岭,大米,2,2,4
昌图豁鹅,1,0,0,1,辽宁,铁岭,昌图县,21,2112,211224,4,昌图,豁鹅,2,2,4
昌图黑猪,1,0,0,1,辽宁,铁岭,昌图县,21,2112,211224,4,昌图,黑猪,2,2,4
铁岭胡萝卜,1,0,0,1,辽宁,铁岭,昌图县,21,2112,211224,5,铁岭,胡萝卜,2,3,5
铁岭榛子,1,0,0,1,辽宁,铁岭,清河区,21,2112,211204,4,铁岭,榛子,2,2,4
铁岭玉米,1,0,0,1,辽宁,铁岭,清河区,21,2112,211204,4,铁岭,玉米,2,2,4
西丰柞蚕丝,0,0,1,1,辽宁,铁岭,西丰县,21,2112,211223,5,西丰,柞蚕丝,2,3,5
西丰梅花鹿,1,0,0,1,辽宁,铁岭,西丰县,21,2112,211223,5,西丰,梅花鹿,2,3,5
西丰鹿茸,0,0,1,1,辽宁,铁岭,西丰县,21,2112,211223,4,西丰,鹿茸,2,2,4
西丰鹿鞭,0,0,1,1,辽宁,铁岭,西丰县,21,2112,211223,4,西丰,鹿鞭,2,2,4
辽宁辽育白牛,0,1,0,1,辽宁,铁岭,调兵山市,21,2112,211281,6,辽宁,辽育白牛,2,4,6
铁岭花生,1,0,0,1,辽宁,铁岭,铁岭县,21,2112,211221,4,铁岭,花生,2,2,4
锦州苹果,0,1,0,1,辽宁,锦州,义县,21,2107,210727,4,锦州,苹果,2,2,4
乐平雪梨瓜,1,0,1,1,广东,佛山,三水区,44,4406,440607,5,乐平,雪梨瓜,2,3,5
锦州毛蚶,0,1,0,1,辽宁,锦州,凌海市,21,2107,210781,4,锦州,毛蚶,2,2,4
北镇葡萄,0,1,0,1,辽宁,锦州,北镇市,21,2107,210782,4,北镇,葡萄,2,2,4
老龙河西瓜,0,1,0,1,新疆,直辖县,石河子市,65,6590,659001,5,,老龙河西瓜,0,5,5
黎塘莲藕,0,0,1,1,广西,南宁,宾阳县,45,4501,450126,4,黎塘,莲藕,2,2,4
李家户蘑菇,1,0,0,1,山东,德州,武城县,37,3714,371428,5,,李家户蘑菇,0,5,5
黑山花生,0,1,1,1,辽宁,锦州,黑山县,21,2107,210726,4,黑山,花生,2,2,4
黑山褐壳鸡蛋,0,1,0,1,辽宁,锦州,黑山县,21,2107,210726,6,黑山,褐壳鸡蛋,2,4,6
黑山锦丰梨,0,1,0,1,辽宁,锦州,黑山县,21,2107,210726,5,黑山,锦丰梨,2,3,5
彰武花生,0,1,0,1,辽宁,阜新,彰武县,21,2109,210922,4,彰武,花生,2,2,4
