product,shangbiao_sign,nongchanpin_sign,baohu_sign,dili_sign,first_addr,second_addr,third_addr,first_areaid,second_areaid,third_areaid,len,area_label,prod_label,,,,
桂味荔枝,0,0,0,0,广东,茂名,高州市,44,4409,440981,4,高州,桂味荔枝,2,4,4,
沙田鸡嘴荔枝,0,0,0,0,广东,茂名,高州市,44,4409,440981,6,沙田,鸡嘴荔枝,2,4,6,
甘孜牦牛,0,0,0,0,四川,甘孜,甘孜县,51,5133,513328,4,甘孜,牦牛,2,2,4,
潭头草鱼,0,0,0,0,广东,茂名,高州市,44,4409,440981,4,潭头,草鱼,2,2,4,
爆皮王番薯,0,0,0,0,广东,茂名,高州市,44,4409,440981,5,爆皮王,番薯,3,2,5,
石鼓何首乌,0,0,0,0,广东,茂名,高州市,44,4409,440981,5,石鼓,何首乌,2,3,5,
石鼓花生,0,0,0,0,广东,茂名,高州市,44,4409,440981,4,石鼓,花生,2,2,4,
红核龙眼,0,0,0,0,广东,茂名,高州市,44,4409,440981,4,高州,红核龙眼,2,4,4,
红阳无核鸡心黄皮,0,0,0,0,广东,茂名,高州市,44,4409,440981,8,红阳,无核鸡心黄皮,2,6,8,
缅茄雕刻,0,0,0,0,广东,茂名,高州市,44,4409,440981,4,缅茄,雕刻,2,2,4,
茂名高脚遁地蕾香蕉,0,0,0,0,广东,茂名,高州市,44,4409,440981,9,茂名,高脚遁地蕾香蕉,2,7,9,
荷塘帝心欢香蕉,0,0,0,0,广东,茂名,高州市,44,4409,440981,7,荷塘,帝心欢香蕉,2,5,7,
荷花莲子,0,0,0,0,广东,茂名,高州市,44,4409,440981,4,荷花,莲子,2,2,4,
鉴江红糯荔枝,0,0,0,0,广东,茂名,高州市,44,4409,440981,6,鉴江,红糯荔枝,2,4,6,
青皮龙眼,0,0,0,0,广东,茂名,高州市,44,4409,440981,4,青皮,龙眼,2,2,4,
马贵蓝莓,0,0,0,0,广东,茂名,高州市,44,4409,440981,4,马贵,蓝莓,2,2,4,
高州桂圆干,0,0,0,0,广东,茂名,高州市,44,4409,440981,5,高州,桂圆干,2,3,5,
高州淮山薯,0,0,0,0,广东,茂名,高州市,44,4409,440981,5,高州,淮山薯,2,3,5,
高州爆皮黄番薯,0,0,0,0,广东,茂名,高州市,44,4409,440981,7,高州,爆皮黄番薯,2,5,7,
高州特色狗煲,0,0,0,0,广东,茂名,高州市,44,4409,440981,6,高州,特色狗煲,2,4,6,
高州狗肉,0,0,0,0,广东,茂名,高州市,44,4409,440981,4,高州,狗肉,2,2,4,
干贝绣球,0,0,0,0,辽宁,鞍山,立山区,21,2103,210304,4,干贝,绣球,2,2,4,
高州生菜包,0,0,0,0,广东,茂名,高州市,44,4409,440981,5,高州,生菜包,2,3,5,
高州缅茄雕刻,0,0,0,0,广东,茂名,高州市,44,4409,440981,6,高州,缅茄雕刻,2,4,6,
高州荷塘蛇,0,0,0,0,广东,茂名,高州市,44,4409,440981,5,高州,荷塘蛇,2,3,5,
高州蜂蜜,0,0,0,0,广东,茂名,高州市,44,4409,440981,4,高州,蜂蜜,2,2,4,
高州豆饼角,0,0,0,0,广东,茂名,高州市,44,4409,440981,5,高州,豆饼角,2,3,5,
高州鸡饭,0,0,0,0,广东,茂名,高州市,44,4409,440981,4,高州,鸡饭,2,2,4,
高州龙眼,0,0,0,0,广东,茂名,高州市,44,4409,440981,4,高州,龙眼,2,2,4,
高良姜,0,0,0,0,广东,茂名,高州市,44,4409,440981,3,高州,高良姜,2,3,3,
黑叶荔枝,0,0,0,0,广东,茂名,高州市,44,4409,440981,4,高州,黑叶荔枝,2,4,4,
儒洞金钩虾米,0,0,0,0,广东,阳江,归口阳江,44,4417,441799,6,儒洞,金钩虾米,2,4,6,
广平鱿鱼,0,0,0,0,广东,阳江,归口阳江,44,4417,441799,4,广平,鱿鱼,2,2,4,
阳西红心鸭蛋,0,0,0,0,广东,阳江,归口阳江,44,4417,441799,6,阳西,红心鸭蛋,2,4,6,
一夜情,0,0,0,0,广东,阳江,江城区,44,4417,441702,3,江城,一夜情,2,3,3,
三丝炒鱼面,0,0,0,0,广东,阳江,江城区,44,4417,441702,5,三丝,炒鱼面,2,3,5,
叶薄包,0,0,0,0,广东,阳江,江城区,44,4417,441702,3,江城,叶薄包,2,3,3,
泉州麻枣,0,0,0,0,福建,泉州,归口泉州,35,3505,350599,4,泉州,麻枣,2,2,4,
咸酥手撕咸鱼,0,0,0,0,广东,阳江,江城区,44,4417,441702,6,咸酥手,撕咸鱼,3,3,6,
大碗粉,0,0,0,0,广东,阳江,江城区,44,4417,441702,3,江城,大碗粉,2,3,3,
干柴烈火,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,江城,干柴烈火,2,4,4,
平冈泥蚶,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,平冈,泥蚶,2,2,4,
平冈蟹,0,0,0,0,广东,阳江,江城区,44,4417,441702,3,江城,平冈蟹,2,3,3,
泡椒华子鱼,0,0,0,0,广东,阳江,江城区,44,4417,441702,5,泡椒,华子鱼,2,3,5,
泥虫粥,0,0,0,0,广东,阳江,江城区,44,4417,441702,3,江城,泥虫粥,2,3,3,
海陵珍珠马蹄,0,0,0,0,广东,阳江,江城区,44,4417,441702,6,海陵,珍珠马蹄,2,4,6,
金门贡糖,0,0,0,0,福建,泉州,金门县,35,3505,350527,4,金门,贡糖,2,2,4,
狗俐仔,0,0,0,0,广东,阳江,江城区,44,4417,441702,3,江城,狗俐仔,2,3,3,
猪肚包鸡,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,猪肚,包鸡,2,2,4,
猪肠碌,0,0,0,0,广东,阳江,江城区,44,4417,441702,3,江城,猪肠碌,2,3,3,
生死恋,0,0,0,0,广东,阳江,江城区,44,4417,441702,3,江城,生死恋,2,3,3,
白沙鹅乸饭,0,0,0,0,广东,阳江,江城区,44,4417,441702,5,白沙,鹅乸饭,2,3,5,
鲤城咸粽,0,0,0,0,福建,泉州,鲤城区,35,3505,350502,4,鲤城,咸粽,2,2,4,
红心海鸭蛋,0,0,0,0,广东,阳江,江城区,44,4417,441702,5,红心,海鸭蛋,2,3,5,
泉港口酥,0,0,0,0,福建,泉州,泉港区,35,3505,350505,4,,泉港口酥,0,4,4,
葱爆丐苏文咸鱼,0,0,0,0,广东,阳江,江城区,44,4417,441702,7,葱爆,丐苏文咸鱼,2,5,7,
蚝仔煎蛋,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,,蚝仔煎蛋,0,4,4,
蚝油生菜,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,蚝油,生菜,2,2,4,
酒杯印,0,0,0,0,广东,阳江,江城区,44,4417,441702,3,江城,酒杯印,2,3,3,
长尾螺,0,0,0,0,广东,阳江,江城区,44,4417,441702,3,江城,长尾螺,2,3,3,
闸坡海星干,0,0,0,0,广东,阳江,江城区,44,4417,441702,5,闸坡,海星干,2,3,5,
闸坡海蛇干,0,0,0,0,广东,阳江,江城区,44,4417,441702,5,闸坡,海蛇干,2,3,5,
闸坡炭烧生蚝,0,0,0,0,广东,阳江,江城区,44,4417,441702,6,闸坡,炭烧生蚝,2,4,6,
闸坡鱼丸,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,闸坡,鱼丸,2,2,4,
闸坡鱼面,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,闸坡,鱼面,2,2,4,
闸坡鱿鱼干,0,0,0,0,广东,阳江,江城区,44,4417,441702,5,闸坡,鱿鱼干,2,3,5,
阳江刀剪,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,阳江,刀剪,2,2,4,
阳江小刀,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,阳江,小刀,2,2,4,
阳江极品鸡,0,0,0,0,广东,阳江,江城区,44,4417,441702,5,阳江,极品鸡,2,3,5,
阳江漆器,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,阳江,漆器,2,2,4,
阳江牛腩粉,0,0,0,0,广东,阳江,江城区,44,4417,441702,5,阳江,牛腩粉,2,3,5,
阳江玛仔,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,阳江,玛仔,2,2,4,
阳江白切鸡,0,0,0,0,广东,阳江,江城区,44,4417,441702,5,阳江,白切鸡,2,3,5,
阳江血鳝,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,阳江,血鳝,2,2,4,
阳江裹粽,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,阳江,裹粽,2,2,4,
阳江风筝,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,阳江,风筝,2,2,4,
马鲛鱼饭,0,0,0,0,广东,阳江,江城区,44,4417,441702,4,,马鲛鱼饭,0,4,4,
鲎壳蒸粉丝,0,0,0,0,广东,阳江,江城区,44,4417,441702,5,,鲎壳蒸粉丝,0,5,5,
鹅掌扒广肚,0,0,0,0,广东,阳江,江城区,44,4417,441702,5,鹅掌,扒广肚,2,3,5,
东平莲藕,0,0,0,0,广东,阳江,阳东区,44,4417,441704,4,东平,莲藕,2,2,4,
东平虾酱,0,0,0,0,广东,阳江,阳东区,44,4417,441704,4,东平,虾酱,2,2,4,
东平鱼翅,0,0,0,0,广东,阳江,阳东区,44,4417,441704,4,东平,鱼翅,2,2,4,
东平鱿鱼,0,0,0,0,广东,阳江,阳东区,44,4417,441704,4,东平,鱿鱼,2,2,4,
东平鱿鱼干,0,0,0,0,广东,阳江,阳东区,44,4417,441704,5,东平,鱿鱼干,2,3,5,
冰糖雪蛤膏,0,0,0,0,广东,阳江,阳东区,44,4417,441704,5,冰糖,雪蛤膏,2,3,5,
合山牛杂粥,0,0,0,0,广东,阳江,阳东区,44,4417,441704,5,合山,牛杂粥,2,3,5,
咸水角,0,0,0,0,广东,阳江,阳东区,44,4417,441704,3,阳东,咸水角,2,3,3,
天然耐火石,0,0,0,0,广东,阳江,阳东区,44,4417,441704,5,阳东,天然耐火石,2,5,5,
小炒苦瓜,0,0,0,0,广东,阳江,阳东区,44,4417,441704,4,小炒,苦瓜,2,2,4,
干煎凤尾鱼,0,0,0,0,广东,阳江,阳东区,44,4417,441704,5,,干煎凤尾鱼,0,5,5,
平堤蔗,0,0,0,0,广东,阳江,阳东区,44,4417,441704,3,阳东,平堤蔗,2,3,3,
平提蔗,0,0,0,0,广东,阳江,阳东区,44,4417,441704,3,阳东,平提蔗,2,3,3,
春砂仁蒸排骨,0,0,0,0,广东,阳江,阳东区,44,4417,441704,6,春砂仁,蒸排骨,3,3,6,
油爆鲜鱿鱼,0,0,0,0,广东,阳江,阳东区,44,4417,441704,5,,油爆鲜鱿鱼,0,5,5,
泥焗鸡,0,0,0,0,广东,阳江,阳东区,44,4417,441704,3,阳东,泥焗鸡,2,3,3,
焖煲大石斑鱼,0,0,0,0,广东,阳江,阳东区,44,4417,441704,6,,焖煲大石斑鱼,0,6,6,
石狮甜粿,0,0,0,0,福建,泉州,石狮市,35,3505,350581,4,石狮,甜粿,2,2,4,
田畔牛头皮,0,0,0,0,广东,阳江,阳东区,44,4417,441704,5,田畔,牛头皮,2,3,5,
白沙甜橘,0,0,0,0,广东,阳江,阳东区,44,4417,441704,4,白沙,甜橘,2,2,4,
益智果,0,0,0,0,广东,阳江,阳东区,44,4417,441704,3,阳东,益智果,2,3,3,
粉丝蒸扇贝,0,0,0,0,广东,阳江,阳东区,44,4417,441704,5,粉丝,蒸扇贝,2,3,5,
虾酱蒸五花肉,0,0,0,0,广东,阳江,阳东区,44,4417,441704,6,虾酱,蒸五花肉,2,4,6,
螃蟹粥,0,0,0,0,广东,阳江,阳东区,44,4417,441704,3,阳东,螃蟹粥,2,3,3,
蟛蜞酱蒸猪肉,0,0,0,0,广东,阳江,阳东区,44,4417,441704,6,,蟛蜞酱蒸猪肉,0,6,6,
蟹黄炒饭,0,0,0,0,广东,阳江,阳东区,44,4417,441704,4,蟹黄,炒饭,2,2,4,
石狮红膏,0,0,0,0,福建,泉州,石狮市,35,3505,350581,4,石狮,红膏,2,2,4,
金沙包,0,0,0,0,广东,阳江,阳东区,44,4417,441704,3,阳东,金沙包,2,3,3,
阳东菠萝蜜,0,0,0,0,广东,阳江,阳东区,44,4417,441704,5,阳东,菠萝蜜,2,3,5,
阳江咸圆子,0,0,0,0,广东,阳江,阳东区,44,4417,441704,5,阳江,咸圆子,2,3,5,
阳江白糖糕,0,0,0,0,广东,阳江,阳东区,44,4417,441704,5,阳江,白糖糕,2,3,5,
雅韶尖山蟹,0,0,0,0,广东,阳江,阳东区,44,4417,441704,5,雅韶,尖山蟹,2,3,5,
马鲛鱼丸,0,0,0,0,广东,阳江,阳东区,44,4417,441704,4,,马鲛鱼丸,0,4,4,
仁面果,0,0,0,0,广东,阳江,阳春市,44,4417,441781,3,阳春,仁面果,2,3,3,
八甲荬菜,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,八甲,荬菜,2,2,4,
凌霄三黄鸡,0,0,0,0,广东,阳江,阳春市,44,4417,441781,5,凌霄,三黄鸡,2,3,5,
凌霄猪手,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,凌霄,猪手,2,2,4,
凌霄白雪,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,凌霄,白雪,2,2,4,
姜葱炒蟹,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,姜葱,炒蟹,2,2,4,
山坑石蛤,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,山坑,石蛤,2,2,4,
岗美毛蟹,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,岗美,毛蟹,2,2,4,
岗美腊鸭,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,岗美,腊鸭,2,2,4,
春湾板栗,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,春湾,板栗,2,2,4,
春湾赤小豆,0,0,0,0,广东,阳江,阳春市,44,4417,441781,5,春湾,赤小豆,2,3,5,
春湾香芋,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,春湾,香芋,2,2,4,
春砂仁,0,0,0,0,广东,阳江,阳春市,44,4417,441781,3,阳春,春砂仁,2,3,3,
春砂仁粥,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,,春砂仁粥,0,4,4,
春砂仁肚条,0,0,0,0,广东,阳江,阳春市,44,4417,441781,5,春砂仁,肚条,3,2,5,
春砂仁鲫鱼汤,0,0,0,0,广东,阳江,阳春市,44,4417,441781,6,春砂仁,鲫鱼汤,3,3,6,
春砂排骨,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,春砂,排骨,2,2,4,
永宁山羊炆腐竹,0,0,0,0,广东,阳江,阳春市,44,4417,441781,7,永宁,山羊炆腐竹,2,5,7,
炒牛杂,0,0,0,0,广东,阳江,阳春市,44,4417,441781,3,阳春,炒牛杂,2,3,3,
石望腐竹,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,石望,腐竹,2,2,4,
砂糖蕃芋,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,砂糖,蕃芋,2,2,4,
阳春三甲切粉,0,0,0,0,广东,阳江,阳春市,44,4417,441781,6,阳春,三甲切粉,2,4,6,
阳春大香蕉,0,0,0,0,广东,阳江,阳春市,44,4417,441781,5,阳春,大香蕉,2,3,5,
阳春孔雀石,0,0,0,0,广东,阳江,阳春市,44,4417,441781,5,阳春,孔雀石,2,3,5,
阳春牛杂,0,0,0,0,广东,阳江,阳春市,44,4417,441781,4,阳春,牛杂,2,2,4,
阳春红荔枝,0,0,0,0,广东,阳江,阳春市,44,4417,441781,5,阳春,红荔枝,2,3,5,
阳春芋头糕,0,0,0,0,广东,阳江,阳春市,44,4417,441781,5,阳春,芋头糕,2,3,5,
阳春豆糠糍,0,0,0,0,广东,阳江,阳春市,44,4417,441781,5,阳春,豆糠糍,2,3,5,
阳春青瓜咸,0,0,0,0,广东,阳江,阳春市,44,4417,441781,5,阳春,青瓜咸,2,3,5,
阳江炒米饼,0,0,0,0,广东,阳江,阳春市,44,4417,441781,5,阳江,炒米饼,2,3,5,
风姜香菇蒸走地鸡,0,0,0,0,广东,阳江,阳春市,44,4417,441781,8,风姜,香菇蒸走地鸡,2,6,8,
风姜鸡,0,0,0,0,广东,阳江,阳春市,44,4417,441781,3,阳春,风姜鸡,2,3,3,
高垌马水橘,0,0,0,0,广东,阳江,阳春市,44,4417,441781,5,高垌,马水橘,2,3,5,
上洋西瓜,0,0,0,0,广东,阳江,阳西县,44,4417,441721,4,上洋,西瓜,2,2,4,
东水竹笋,0,0,0,0,广东,阳江,阳西县,44,4417,441721,4,,东水竹笋,0,4,4,
东水茶,0,0,0,0,广东,阳江,阳西县,44,4417,441721,3,阳西,东水茶,2,3,3,
东水草纸,0,0,0,0,广东,阳江,阳西县,44,4417,441721,4,东水,草纸,2,2,4,
去骨腊鸭,0,0,0,0,广东,阳江,阳西县,44,4417,441721,4,,去骨腊鸭,0,4,4,
墨鱼饼,0,0,0,0,广东,阳江,阳西县,44,4417,441721,3,阳西,墨鱼饼,2,3,3,
漳州碱粽,0,0,0,0,福建,漳州,归口漳州,35,3506,350699,4,漳州,碱粽,2,2,4,
搓禾线,0,0,0,0,广东,阳江,阳西县,44,4417,441721,3,阳西,搓禾线,2,3,3,
江南百花鸡,0,0,0,0,广东,阳江,阳西县,44,4417,441721,5,江南,百花鸡,2,3,5,
漳州鲷鱼,0,0,0,0,福建,漳州,归口漳州,35,3506,350699,4,漳州,鲷鱼,2,2,4,
炖猪肉,0,0,0,0,广东,阳江,阳西县,44,4417,441721,3,阳西,炖猪肉,2,3,3,
烙腐饼,0,0,0,0,广东,阳江,阳西县,44,4417,441721,3,阳西,烙腐饼,2,3,3,
焖竹笋,0,0,0,0,广东,阳江,阳西县,44,4417,441721,3,阳西,焖竹笋,2,3,3,
煎虾孖,0,0,0,0,广东,阳江,阳西县,44,4417,441721,3,阳西,煎虾孖,2,3,3,
玉荷包荔枝,0,0,0,0,广东,阳江,阳西县,44,4417,441721,5,玉荷包,荔枝,3,2,5,
番薯粥,0,0,0,0,广东,阳江,阳西县,44,4417,441721,3,阳西,番薯粥,2,3,3,
白斩鸭,0,0,0,0,广东,阳江,阳西县,44,4417,441721,3,阳西,白斩鸭,2,3,3,
白灼毛蛤,0,0,0,0,广东,阳江,阳西县,44,4417,441721,4,白灼,毛蛤,2,2,4,
矮脚鸡,0,0,0,0,广东,阳江,阳西县,44,4417,441721,3,阳西,矮脚鸡,2,3,3,
龙文明姜,0,0,0,0,福建,漳州,龙文区,35,3506,350603,4,,龙文明姜,0,4,4,
蒸禾虫,0,0,0,0,广东,阳江,阳西县,44,4417,441721,3,阳西,蒸禾虫,2,3,3,
龙文盐鸡,0,0,0,0,福建,漳州,龙文区,35,3506,350603,4,龙文,盐鸡,2,2,4,
蛋茸牛肉羹,0,0,0,0,广东,阳江,阳西县,44,4417,441721,5,蛋茸,牛肉羹,2,3,5,
蜜味黄皮,0,0,0,0,广东,阳江,阳西县,44,4417,441721,4,蜜味,黄皮,2,2,4,
龙文鱼胶,0,0,0,0,福建,漳州,龙文区,35,3506,350603,4,龙文,鱼胶,2,2,4,
阳江黄皮,0,0,0,0,广东,阳江,阳西县,44,4417,441721,4,阳江,黄皮,2,2,4,
阳西溪头五彩薯,0,0,0,0,广东,阳江,阳西县,44,4417,441721,7,阳西,溪头五彩薯,2,5,7,
阳西灰糍,0,0,0,0,广东,阳江,阳西县,44,4417,441721,4,阳西,灰糍,2,2,4,
阳西烤茄子,0,0,0,0,广东,阳江,阳西县,44,4417,441721,5,阳西,烤茄子,2,3,5,
阳西番薯粥,0,0,0,0,广东,阳江,阳西县,44,4417,441721,5,阳西,番薯粥,2,3,5,
阳西盐焗鸡,0,0,0,0,广东,阳江,阳西县,44,4417,441721,5,阳西,盐焗鸡,2,3,5,
阳西蚝饭,0,0,0,0,广东,阳江,阳西县,44,4417,441721,4,阳西,蚝饭,2,2,4,
阳西蜜味黄皮,0,0,0,0,广东,阳江,阳西县,44,4417,441721,6,阳西,蜜味黄皮,2,4,6,
阳西鱼玛,0,0,0,0,广东,阳江,阳西县,44,4417,441721,4,阳西,鱼玛,2,2,4,
黄鬃鹅,0,0,0,0,广东,阳江,阳西县,44,4417,441721,3,阳西,黄鬃鹅,2,3,3,
三角鲂鱼,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,4,,三角鲂鱼,0,4,4,
上汤桑叶尾,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,5,上汤,桑叶尾,2,3,5,
乌皮蔗,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,3,韶关,乌皮蔗,2,3,3,
乌石红瓜子,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,5,乌石,红瓜子,2,3,5,
乐北禾花鱼,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,5,乐北,禾花鱼,2,3,5,
乐昌弥猴桃,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,5,乐昌,弥猴桃,2,3,5,
乐昌梅花猪,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,5,乐昌,梅花猪,2,3,5,
乐昌白毛茶,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,5,乐昌,白毛茶,2,3,5,
乐昌陈记辣椒酱,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,7,乐昌,陈记辣椒酱,2,5,7,
九峰黄金柰李,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,6,九峰,黄金柰李,2,4,6,
乳源冬菇,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,4,乳源,冬菇,2,2,4,
剁椒鸵鸟肾,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,5,剁椒,鸵鸟肾,2,3,5,
北乡马蹄,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,4,北乡,马蹄,2,2,4,
南华李,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,3,韶关,南华李,2,3,3,
古母水鸡,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,4,古母,水鸡,2,2,4,
周陂豆橙,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,4,周陂,豆橙,2,2,4,
天堂番茄,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,4,天堂,番茄,2,2,4,
廊田椒盐蚕蛹,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,6,廊田,椒盐蚕蛹,2,4,6,
油山香菇,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,4,,油山香菇,0,4,4,
沿溪山白毛茶,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,6,沿溪,山白毛茶,2,4,6,
深洞茶叶,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,4,深洞,茶叶,2,2,4,
瑶山烟肉,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,4,瑶山,烟肉,2,2,4,
甘木通,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,3,韶关,甘木通,2,3,3,
白石板栗,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,4,白石,板栗,2,2,4,
益母草煎蛋,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,5,益母草,煎蛋,3,2,5,
翁源肉圆,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,4,翁源,肉圆,2,2,4,
蒸杂鱼,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,3,韶关,蒸杂鱼,2,3,3,
金友香米,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,4,金友,香米,2,2,4,
香芋腊猪手煲,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,6,香芋,腊猪手煲,2,4,6,
马蹄炒生鱼球,0,0,0,0,广东,韶关,归口韶关,44,4402,440299,6,马蹄,炒生鱼球,2,4,6,
南靖粉粿,0,0,0,0,福建,漳州,南靖县,35,3506,350627,4,南靖,粉粿,2,2,4,
乳源单枞茶,0,0,0,0,广东,韶关,乳源县,44,4402,440232,5,乳源,单枞茶,2,3,5,
乳源山茶油,0,0,0,0,广东,韶关,乳源县,44,4402,440232,5,乳源,山茶油,2,3,5,
乳源玫瑰茶,0,0,0,0,广东,韶关,乳源县,44,4402,440232,5,乳源,玫瑰茶,2,3,5,
乳源荷兰豆,0,0,0,0,广东,韶关,乳源县,44,4402,440232,5,乳源,荷兰豆,2,3,5,
乳源野生灵芝,0,0,0,0,广东,韶关,乳源县,44,4402,440232,6,乳源,野生灵芝,2,4,6,
乳源香蕉李,0,0,0,0,广东,韶关,乳源县,44,4402,440232,5,乳源,香蕉李,2,3,5,
南水三角鲂,0,0,0,0,广东,韶关,乳源县,44,4402,440232,5,南水,三角鲂,2,3,5,
君达菜包,0,0,0,0,广东,韶关,乳源县,44,4402,440232,4,,君达菜包,0,4,4,
圣母茶,0,0,0,0,广东,韶关,乳源县,44,4402,440232,3,乳源,圣母茶,2,3,3,
大布番薯干,0,0,0,0,广东,韶关,乳源县,44,4402,440232,5,大布,番薯干,2,3,5,
大布腐竹,0,0,0,0,广东,韶关,乳源县,44,4402,440232,4,大布,腐竹,2,2,4,
打油茶,0,0,0,0,广东,韶关,乳源县,44,4402,440232,3,乳源,打油茶,2,3,3,
江尾米面,0,0,0,0,广东,韶关,乳源县,44,4402,440232,4,江尾,米面,2,2,4,
源雾山牌玫瑰茶,0,0,0,0,广东,韶关,乳源县,44,4402,440232,7,,源雾山牌玫瑰茶,0,7,7,
瑶山天然蜂蜜,0,0,0,0,广东,韶关,乳源县,44,4402,440232,6,瑶山,天然蜂蜜,2,4,6,
瑶山白毫茶,0,0,0,0,广东,韶关,乳源县,44,4402,440232,5,瑶山,白毫茶,2,3,5,
瑶山石韭,0,0,0,0,广东,韶关,乳源县,44,4402,440232,4,瑶山,石韭,2,2,4,
瑶山茶油,0,0,0,0,广东,韶关,乳源县,44,4402,440232,4,乳源,瑶山茶油,2,4,4,
石韭菜,0,0,0,0,广东,韶关,乳源县,44,4402,440232,3,乳源,石韭菜,2,3,3,
乳源纯正蜂蜜,0,0,0,0,广东,韶关,乳源县,44,4402,440232,6,乳源,蜂蜜,2,2,6,
绿鲜冠巴西果王汁,0,0,0,0,广东,韶关,乳源县,44,4402,440232,8,绿鲜冠,巴西果王汁,3,5,8,
翁源糖蔗,0,0,0,0,广东,韶关,乳源县,44,4402,440232,4,翁源,糖蔗,2,2,4,
还原笋,0,0,0,0,广东,韶关,乳源县,44,4402,440232,3,乳源,还原笋,2,3,3,
野生绞股兰,0,0,0,0,广东,韶关,乳源县,44,4402,440232,5,乳源,野生绞股兰,2,5,5,
金柚王,0,0,0,0,广东,韶关,乳源县,44,4402,440232,3,乳源,金柚王,2,3,3,
金竹峰单丛茶,0,0,0,0,广东,韶关,乳源县,44,4402,440232,6,,金竹峰单丛茶,0,6,6,
韶关梅花猪,0,0,0,0,广东,韶关,乳源县,44,4402,440232,5,韶关,梅花猪,2,3,5,
韶州禾花鱼,0,0,0,0,广东,韶关,乳源县,44,4402,440232,5,韶州,禾花鱼,2,3,5,
高盛白菜,0,0,0,0,广东,韶关,乳源县,44,4402,440232,4,高盛,白菜,2,2,4,
高盛菜心,0,0,0,0,广东,韶关,乳源县,44,4402,440232,4,高盛,菜心,2,2,4,
高盛西洋菜,0,0,0,0,广东,韶关,乳源县,44,4402,440232,5,高盛,西洋菜,2,3,5,
丹霞山豆腐,0,0,0,0,广东,韶关,仁化县,44,4402,440224,5,丹霞山,豆腐,3,2,5,
丹霞沙田柚,0,0,0,0,广东,韶关,仁化县,44,4402,440224,5,丹霞,沙田柚,2,3,5,
丹霞竹荪,0,0,0,0,广东,韶关,仁化县,44,4402,440224,4,丹霞,竹荪,2,2,4,
丹霞臭豆鼓鱼,0,0,0,0,广东,韶关,仁化县,44,4402,440224,6,丹霞,臭豆鼓鱼,2,4,6,
五指香鸡,0,0,0,0,广东,韶关,仁化县,44,4402,440224,4,五指,香鸡,2,2,4,
